,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8338097720592315,0.8338097720592315,-0.06233076053086382,0.8626827217460369,-0.05829810012355748,-0.022655191611094427,-0.02792323457846224,0.05767145853249208,1.0
std,0.013058856573214598,0.013058856573214598,0.024596273750922663,0.05076358398408494,0.028153620779137932,0.01948131585748143,0.022041812511959157,0.04532605619896173,0.0
min,0.8105263157894737,0.8105263157894737,-0.10135359091275564,0.7865806500292382,-0.09631260319207491,-0.04817068962066131,-0.059915436713716186,-0.006972816909080998,1.0
25%,0.826533470134768,0.826533470134768,-0.07367936868522301,0.8383795631103057,-0.07531794846958542,-0.04027304151054979,-0.0370124159720191,0.030983837736162083,1.0
50%,0.8314885475015251,0.8314885475015251,-0.0640108843638868,0.8570370590387404,-0.05996491405433246,-0.019065466828946113,-0.027878001144054934,0.036049769756677036,1.0
75%,0.8424657534246576,0.8424657534246576,-0.04659325511266123,0.8957441631252704,-0.04324179936036357,-0.009460808840466278,-0.023909886207991567,0.08653185850390512,1.0
max,0.8535300316122234,0.8535300316122234,-0.027192609142816626,0.9393201962646407,-0.005648612831041344,0.0035338526050711777,0.010596632618006585,0.13698843705339742,1.0
