,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8123999999999999,0.8123999999999999,-0.13017982391244137,0.7474874296316995,-0.031037571410846853,-0.04581304914086884,-0.05274303497598011,0.03868428386689352,1.0
std,0.009299940262651595,0.009299940262651595,0.03279711737510098,0.05864187046891957,0.024832631660626527,0.02570697804906615,0.02162010703364488,0.04585097319474881,0.0
min,0.792,0.792,-0.18541666666666667,0.6468253968253969,-0.06039506172839504,-0.09081947356161191,-0.08669856708831578,-0.004966403739409875,1.0
25%,0.81,0.81,-0.1493044095374536,0.7174251600464008,-0.04839326903857752,-0.0631963084551383,-0.06960156383548449,0.007706148521828923,1.0
50%,0.8145,0.8145,-0.12443730784454377,0.7596302377549426,-0.03560303113874541,-0.04473915186529217,-0.04792755180613721,0.017735766437532288,1.0
75%,0.818,0.818,-0.11583281292533348,0.7718046928335481,-0.018599817952360487,-0.031508718118568924,-0.0401009922873435,0.08149323331878824,1.0
max,0.822,0.822,-0.06841709467351481,0.8580769358425436,0.012315270935960632,-0.0023976026063722844,-0.02417741959417069,0.11230832987981768,1.0
