,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6211,0.6211,0.017508144302630813,1.0368227996284334,0.022353043621513868,0.019792003335166553,-0.012286008067062912,0.01006123966053048,1.0
std,0.008305955025696263,0.008305955025696263,0.03283452644939335,0.06694635231211005,0.04630724449194786,0.03006874976124855,0.02857883630570213,0.04671961026790828,0.0
min,0.604,0.604,-0.04248511279038569,0.9148534876441647,-0.04488476300315736,-0.032580312536061445,-0.05464083160664754,-0.08511730854360339,1.0
25%,0.617,0.617,-0.0027420746953377984,0.9945599004161272,-0.017685529339941053,-0.0002510283250148834,-0.031526945461827646,-0.01988434945258087,1.0
50%,0.6234999999999999,0.6234999999999999,0.02323680462388142,1.0496256620222244,0.028168061648412013,0.019540924138013102,-0.018201670159041408,0.025087508935279723,1.0
75%,0.62625,0.62625,0.039869316181530126,1.0806806165893201,0.05443677710878564,0.03982862442339085,0.0006482674384947415,0.04038420126184361,1.0
max,0.633,0.633,0.06406502504040068,1.134563358034649,0.09618794326241142,0.06250909226529683,0.04081756007787726,0.06753424439600997,1.0
