,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7398999999999999,0.7398999999999999,-0.13406736581870402,0.7389526329289448,-0.050172362211844054,-0.06942253807763601,-0.06966702535167117,0.04998641502375016,1.0
std,0.012679379585242605,0.012679379585242605,0.02887179887667375,0.046237155211508674,0.030947417016597246,0.02736050691948892,0.025116543157291005,0.06194569107263183,0.0
min,0.718,0.718,-0.18806702443982887,0.6581235131930249,-0.1167514917514918,-0.1149725283345395,-0.0967178714893819,-0.07667039106145251,1.0
25%,0.7315,0.7315,-0.14681994744500743,0.7174247556869509,-0.05730143366078028,-0.08089465552167463,-0.08777111718392276,0.029172527546133503,1.0
50%,0.7424999999999999,0.7424999999999999,-0.13494301184759291,0.7475535275735681,-0.043388998200241,-0.06385076479542746,-0.07175571564542679,0.052193056614585995,1.0
75%,0.749,0.749,-0.11663159145622247,0.7627681725534148,-0.03174262859622634,-0.05571120925662486,-0.061449413473639775,0.09932372442398474,1.0
max,0.757,0.757,-0.09622838491353963,0.8040226795053522,-0.008261204594735005,-0.031201601022247075,-0.015459390859357255,0.12362637362637363,1.0
