,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8045277577505408,0.8045277577505408,-0.36765314594383025,0.41819229038600436,-0.2145014936843145,-0.17590633651226556,-0.16991069706017073,0.20974827893939302,1.0
std,0.014505462546205623,0.014505462546205623,0.04056300478081374,0.052666575680880304,0.06882158105965511,0.05094261898212222,0.024796053941685634,0.04141548385422107,0.0
min,0.78,0.78,-0.4081287120730277,0.3631789733578319,-0.31198699715562783,-0.24149275964573141,-0.2189866065717166,0.1455285512033978,1.0
25%,0.7963645943097999,0.7963645943097999,-0.39882728701760334,0.3731456788403257,-0.2639085218499872,-0.2146272650106983,-0.18414112922769046,0.18650972216457268,1.0
50%,0.8073684210526315,0.8073684210526315,-0.38682737679864093,0.3997901362403459,-0.2295519540313909,-0.19400345888217083,-0.1644469202804567,0.20788244966341027,1.0
75%,0.8166491043203372,0.8166491043203372,-0.335405299649533,0.46028158722729334,-0.15302450817156701,-0.12849276888909356,-0.1505589445634909,0.23262790084388185,1.0
max,0.8189473684210526,0.8189473684210526,-0.29296375266524516,0.511727078891258,-0.12097902097902091,-0.10704551622087762,-0.13955532037781831,0.2911220505856391,1.0
