,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8286,0.8286,-0.3674222292282571,0.42959600204177173,-0.09195763367831765,-0.13760325949803667,-0.15131215324561526,0.11298287860805423,1.0
std,0.011843422928641302,0.011843422928641302,0.027151789813582745,0.028947096302307226,0.047125452952570465,0.024157634566197607,0.01850419210304477,0.04326298545156868,0.0
min,0.812,0.812,-0.40210560842243365,0.39129353233830844,-0.16047297297297303,-0.1677268798351905,-0.17833272150774301,0.05506535947712418,1.0
25%,0.822,0.822,-0.3883901531820583,0.4167158271436756,-0.11689646190072916,-0.15471191890688835,-0.16242716700316148,0.07673565998281068,1.0
50%,0.8274999999999999,0.8274999999999999,-0.37319799803787246,0.4201726581401315,-0.0960739891109687,-0.14328183390860533,-0.1563581184112493,0.11261336388598829,1.0
75%,0.8374999999999999,0.8374999999999999,-0.3463125249860463,0.4412843130074383,-0.06982406226554158,-0.12433725878604811,-0.1363185303809583,0.15498619082296963,1.0
max,0.845,0.845,-0.31834558293702264,0.49439230945296403,0.008505747126436813,-0.08675158486846267,-0.12564944056718733,0.16531013772393083,1.0
