,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8676999999999999,0.8676999999999999,-0.606044297901816,0.23662711936997102,-0.15472508273496355,-0.24717228373423755,-0.25573997763591555,0.16608962651374676,1.0
std,0.012841339493993619,0.012841339493993619,0.037066883552365884,0.03161072188860314,0.045890545092605685,0.04644881117905869,0.03621079724027837,0.03170073902949384,0.0
min,0.84,0.84,-0.6690705128205128,0.18520686963309912,-0.22073603869115088,-0.3229464193240526,-0.30381308927329076,0.121989121989122,1.0
25%,0.86175,0.86175,-0.6268101507251294,0.21626381277493822,-0.17880873768357836,-0.27993259488373684,-0.28893506455468876,0.13701712711593741,1.0
50%,0.8714999999999999,0.8714999999999999,-0.6081255471943965,0.2351896115593837,-0.16107536788156168,-0.2451270935343713,-0.25057412309909477,0.17106866597569773,1.0
75%,0.87725,0.87725,-0.5725133363194482,0.2627558049634927,-0.13198552637301253,-0.21390924758296775,-0.22607976020913162,0.18889310247813754,1.0
max,0.879,0.879,-0.5599910329698483,0.28191123476689633,-0.08113402061855668,-0.18445949926784092,-0.2084082393478741,0.21631671041119863,1.0
