accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.809,0.809,-0.11382113821138212,0.7723577235772358,-0.03990435240435242,-0.02328830552961253,-0.08669856708831578,0.11230832987981768,DT,1
0.822,0.822,-0.15618062472249888,0.7069419738353111,-0.04905339036755385,-0.06605079668105336,-0.03924921094699167,0.020180890907642024,DT,1
0.821,0.821,-0.11729195689420507,0.7701456006024853,0.00468724414606192,-0.032774210548976834,-0.04968906155686357,0.015290641967422552,DT,1
0.818,0.818,-0.16777394668236478,0.6784332688588008,-0.031301709873138406,-0.0676020676646511,-0.04616604205541085,-0.0007155867811605432,DT,1
0.816,0.816,-0.11534643160237629,0.7739582025856658,-0.056264775413711554,-0.05418639950775346,-0.02704416876500984,0.03170189098998888,DT,1
0.792,0.792,-0.12867576398231784,0.74887471867967,-0.015176618728875324,-0.05463284377739312,-0.04265633630839899,0.007575757575757569,DT,1
0.813,0.813,-0.12581689537736263,0.7548826221532656,-0.04641290505164852,-0.031086887308432953,-0.0806960169852521,0.09927964908044593,DT,1
0.818,0.818,-0.18541666666666667,0.6468253968253969,-0.06039506172839504,-0.09081947356161191,-0.02417741959417069,-0.004966403739409875,DT,1
0.813,0.813,-0.1230577203117249,0.7643778533566198,0.012315270935960632,-0.03529190422283088,-0.05737716201811245,0.008097321360042986,DT,1
0.802,0.802,-0.06841709467351481,0.8580769358425436,-0.028869415622815975,-0.0023976026063722844,-0.07367636444127518,0.09809034742838804,DT,1
0.859,0.859,-0.1385954804429934,0.7161028061893522,-0.05192611442611439,-0.03398883119506116,-0.05648001543655144,0.0708927231807952,LR,1
0.858,0.858,-0.16426065704262816,0.6822602734426382,-0.06145041191381495,-0.06563884567989764,-0.020701793613769406,0.003049315549315562,LR,1
0.855,0.855,-0.14041408464235966,0.7225965644870456,-0.004277877845095812,-0.04726392898166303,-0.021717954575120775,-0.02836879432624112,LR,1
0.882,0.882,-0.16390547472878647,0.6858478401031592,-0.06012134583563156,-0.04692343437753986,-0.033011594758582695,0.03592878592878594,LR,1
0.871,0.871,-0.13974155738098665,0.7170233463035021,-0.027831506554910845,-0.06353373703861331,0.012708163126911295,-0.06227106227106226,LR,1
0.865,0.865,-0.16873278236914607,0.6639231824417009,-0.1321492477964079,-0.08979932025447926,-0.0011967582913093786,0.026988228538616155,LR,1
0.845,0.845,-0.15391849655233136,0.7093971242699226,-0.011987305181022423,-0.04478441346007643,-0.04832097514115878,0.016268500643500633,LR,1
0.876,0.876,-0.1594551282051282,0.672266139657444,-0.043012345679012354,-0.052288842301420925,-0.022089362492985133,0.0066211827496790165,LR,1
0.862,0.862,-0.12064937350978544,0.7606393955267711,-0.04783510500388899,-0.023743850921260107,-0.052249796902413256,0.06856291143957272,LR,1
0.847,0.847,-0.12253796060736971,0.75195945070605,-0.04239915416733864,-0.04563453254269899,-0.024112745421328866,0.004729729729729737,LR,1
0.851,0.851,-0.11955060495486841,0.733632862644416,-0.04536679536679533,-0.019391750080327154,-0.07232316903369539,0.08869395711500974,KN,1
0.854,0.854,-0.1683566734266937,0.6598923653759131,-0.08030339036755385,-0.07270445570166487,-0.01684211749395796,-0.002300613496932516,KN,1
0.852,0.852,-0.11299258618757102,0.7580863573252885,0.006631734075650875,-0.022378006726191217,-0.04054451688600619,0.0007987607106549888,KN,1
0.871,0.871,-0.163252720144487,0.6615834170395398,-0.044263651406508564,-0.049432114977842626,-0.027293487449603318,-0.009572116009884252,KN,1
0.872,0.872,-0.10042273142143443,0.7771440754757208,0.0003653556845046868,-0.025530923448786033,-0.015858619326940472,-0.02229832572298325,KN,1
0.841,0.841,-0.12753859952591456,0.7244255260243632,-0.06245167561358167,-0.05033514954768153,-0.032967628469796076,0.031869322873658124,KN,1
0.837,0.837,-0.14477006871325726,0.7098665426197427,-0.03731629909640388,-0.04162010606994108,-0.057575490118155756,0.04440268091658364,KN,1
0.879,0.879,-0.15416666666666662,0.6754385964912282,-0.031012345679012343,-0.04545026787794083,-0.022642947408849902,-0.001288185498711819,KN,1
0.841,0.841,-0.10556720167704148,0.7661426115315763,-0.001944516463572743,-0.012914241903837782,-0.057927286952701385,0.027059577194106357,KN,1
0.834,0.834,-0.11275380406086494,0.7560240963855422,-0.035732845904342,-0.03898105153201345,-0.03055023414218816,0.0043103448275862155,KN,1
