,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.837,0.837,-0.5460035265903684,0.24863612917807396,-0.2446171681096811,-0.28504852430975197,-0.15200520779186724,0.05723488719436465,1.0
std,0.012736648783028545,0.012736648783028545,0.023270238201258307,0.016249842179153803,0.04236372342899005,0.03174571410911922,0.028062562749069236,0.05499605957722059,0.0
min,0.817,0.817,-0.5866559414756742,0.22818128733773527,-0.30405196412001234,-0.3281174516327632,-0.1925824160496729,-0.02544421217663967,1.0
25%,0.828,0.828,-0.5523119947854972,0.2343308801184309,-0.2717043978003131,-0.3099238425189278,-0.17608208123324237,0.02833784099666398,1.0
50%,0.8394999999999999,0.8394999999999999,-0.547812285676987,0.24756628394455565,-0.24529880621697553,-0.28831306755962605,-0.1496053647177234,0.05265990651860217,1.0
75%,0.84175,0.84175,-0.5335280343600668,0.2614484631108116,-0.20320366676166052,-0.2567929831928235,-0.13127556353091535,0.07718495230151069,1.0
max,0.861,0.861,-0.5042220168880676,0.2761741247538056,-0.1952143569292124,-0.2392728094288668,-0.11625055339800994,0.1519311787408302,1.0
