accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.809,0.809,-0.12156712118302282,0.7624765478424016,-0.032630278427392634,-0.022501901708280522,-0.09350987386269642,0.11610576923076923,DT,1
0.82,0.82,-0.16415665662662654,0.6976379229046328,-0.051241310824230446,-0.06944710486634154,-0.04338871279679017,0.025754746342981638,DT,1
0.822,0.822,-0.12713167123024455,0.7518634850686794,0.008290155440414448,-0.03424792085416313,-0.05460796003345952,0.015334063526834613,DT,1
0.824,0.824,-0.18144975591784107,0.6535959205204852,-0.03393470790378006,-0.07098434647348409,-0.04823681130521479,-0.004421518054532059,DT,1
0.82,0.82,-0.13296824710573096,0.7404716140827902,-0.05686465433300869,-0.06388448060785595,-0.02382551055041099,0.01680568427556381,DT,1
0.797,0.797,-0.12467166378371453,0.7557041082132882,0.006847183317771566,-0.044107548790133386,-0.04875951802736807,0.004292718653998717,DT,1
0.815,0.815,-0.13568967380212027,0.7366974186935047,-0.04012620338160344,-0.031159296107087092,-0.08769520581039819,0.09900180003272785,DT,1
0.813,0.813,-0.19535256410256413,0.6319444444444444,-0.0722755505364201,-0.09860475424041955,-0.028539022483648563,0.003105590062111807,DT,1
0.813,0.813,-0.12710630330767625,0.7584980237154151,0.017593580919430307,-0.034302624744963206,-0.06292128200674317,0.009558263518659571,DT,1
0.804,0.804,-0.09039344629514073,0.8177610038547766,-0.04538564261738909,-0.018187853350554728,-0.07011113427469771,0.09397987991570242,DT,1
0.856,0.856,-0.15256705716663466,0.6924441863466254,-0.04397034814455281,-0.0389016049920715,-0.05745518655726071,0.05839673147365454,LR,1
0.865,0.865,-0.18224072896291588,0.6567571232690945,-0.0784508440913605,-0.07666165703004754,-0.014225967876969947,0.002592688618096972,LR,1
0.86,0.86,-0.15859633953019164,0.694135630906059,-0.020165803108808222,-0.05644886596646389,-0.020582664731600912,-0.022157872157872155,LR,1
0.881,0.881,-0.17578320538542552,0.6657350858222026,-0.05299125273352079,-0.04796953676725801,-0.03717109857938363,0.02864662635402619,LR,1
0.874,0.874,-0.14774783430209287,0.7032832749139788,-0.030899058747160035,-0.06398221812230533,0.00902680706418986,-0.055601469237832865,LR,1
0.866,0.866,-0.17273688256774938,0.6573579870377431,-0.12994086523498283,-0.08923014769170638,-0.0038317275429009742,0.02849678841913525,LR,1
0.848,0.848,-0.16183432781466228,0.695626975763962,0.0008898956395113622,-0.04139181483127586,-0.05509619064773805,0.013064713064713046,LR,1
0.876,0.876,-0.17564102564102568,0.6432291666666666,-0.05815923207227558,-0.06388524692855675,-0.017240637885595364,0.00020559210526316374,LR,1
0.862,0.862,-0.12860251876270185,0.7458814229249011,-0.04311899591446133,-0.025550726027406108,-0.05356942043260818,0.06106806282722513,LR,1
0.848,0.848,-0.13455415286644584,0.7298152610441767,-0.04713610278990865,-0.0507080949013333,-0.025032481628748424,0.003071823204419899,LR,1
0.852,0.852,-0.12552013315408744,0.7227642276422764,-0.036667696244980785,-0.016027351703294224,-0.07901980830377639,0.09068322981366458,KN,1
0.855,0.855,-0.18235272941091762,0.6374654070044852,-0.08808341608738834,-0.08109398164360641,-0.01397299586039058,-0.008234126984126983,KN,1
0.852,0.852,-0.12099886310867725,0.743207652965864,0.005927461139896284,-0.022215793164145535,-0.04732071434473474,0.00907326540514311,KN,1
0.876,0.876,-0.1715342936434518,0.6504174521949906,-0.04361918150577948,-0.045799864584123745,-0.03467905942724561,0.00046029919447641843,KN,1
0.872,0.872,-0.11059870938816035,0.7589642477011393,-0.0031807854592664775,-0.028475362074095734,-0.018861206409121506,-0.018312999473908353,KN,1
0.843,0.843,-0.13761291562560063,0.7065874398114947,-0.05539993775287899,-0.054495672613293376,-0.029081032019350084,0.015405621248422069,KN,1
0.839,0.839,-0.15090503803841065,0.7012446817782073,-0.03329018687808438,-0.0376867658136278,-0.0675285934293574,0.05571834388350819,KN,1
0.879,0.879,-0.1700320512820513,0.6491402116402116,-0.05420666290231513,-0.0578583829346089,-0.020262151837349716,0.004152212761484281,KN,1
0.838,0.838,-0.1116400761709686,0.7559725768652279,0.00649637454451768,-0.013900935534758706,-0.06074167083618193,0.019519595448799,KN,1
0.835,0.835,-0.1207379318069089,0.7420832265231138,-0.03165265095463243,-0.03995325827759842,-0.03414711937032536,0.002238347066781443,KN,1
