accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.798,0.798,0.016628256833749466,1.0370489231208102,0.012810457516339913,0.030913228365551187,-0.04015521862504068,0.06454454914579025,DT,1
0.806,0.806,-0.010176040704162836,0.977929885745517,0.03907105518709064,-0.003678758120740394,0.0077353654725917514,-0.050966810966810966,DT,1
0.803,0.803,-0.009095130582376598,0.9799080297134771,0.05663663663663665,0.007524305526035641,-0.008631280999702007,-0.03915470494417864,DT,1
0.804,0.804,-0.025813840799964738,0.9428069490532891,0.0329545669395549,0.0026152145042602076,-0.023955512076509117,-0.006380316930775648,DT,1
0.806,0.806,-0.009095130582376598,0.9799080297134771,-0.0028132992327365436,-0.02325761355603463,0.035909704330757006,-0.061881977671451344,DT,1
0.777,0.777,-0.01372605548081235,0.9688102776867926,-0.039675042508974134,-0.038030968320611674,0.052407034936529207,-0.05896286811779772,DT,1
0.78,0.78,-0.008596160541702202,0.9818029328792538,0.0030906593406593297,0.013043587510050914,-0.036216956016843896,0.04926297331360621,DT,1
0.806,0.806,-0.08317307692307696,0.8256048387096774,-0.0391397849462366,-0.053208771753644066,0.0069598341498221805,-0.024001536098310294,DT,1
0.795,0.795,-0.011041589988958433,0.9762845849802371,-0.040721573808999545,-0.01883309126089637,0.015694993412384728,0.004347826086956524,DT,1
0.797,0.797,0.04361669786716588,1.1013684367098022,0.05975177304964541,0.03662616960120979,-0.010325788078408088,-0.008788449466415549,DT,1
0.853,0.853,-0.018564752576659627,0.9567390169314537,-0.00849673202614376,-5.2252938866931276e-05,-0.016869113358662688,0.026841674993187375,LR,1
0.855,0.855,-0.024244096976387908,0.9462553425434941,-0.02423603793466811,-0.022832304681619772,0.01518203347194997,-0.0176367942166272,LR,1
0.853,0.853,-0.0038590254759731657,0.990983238551332,0.047267267267267266,0.013036747820484841,-0.011512790473337614,-0.02103916725476357,LR,1
0.855,0.855,-0.03562117808186266,0.9214382236824673,-0.01786693388289118,-0.006036915217307655,-0.01930686742728792,0.029490106544901085,LR,1
0.852,0.852,0.004259339322028433,1.0100977507829552,0.008013640238704212,-0.01232521464240996,0.02850466759532015,-0.05325760106916139,LR,1
0.844,0.844,-0.014254596707028,0.9658454217514775,-0.0939605768625228,-0.049728619801500895,0.04782894629771606,-0.014327875095201836,LR,1
0.852,0.852,-0.015455480452539028,0.9656466820850382,0.053342490842490875,0.0157537076744394,-0.025195146242598665,-0.010401310401310399,LR,1
0.879,0.879,-0.03509615384615383,0.9181614349775785,-0.03777777777777769,-0.006828471501594942,-0.024965917365713942,0.05881794671032338,LR,1
0.856,0.856,0.03927765598246152,1.0919581140063317,-0.02600381707406596,0.02805579189381943,-0.02362737732019668,0.08317937183709535,LR,1
0.865,0.865,0.0075361205779292395,1.017196056955093,0.01214539007092208,-0.0017881184825251986,0.009868789401629358,-0.02366912366912366,LR,1
0.85,0.85,-0.005233339734972142,0.9869679579148732,-0.011241830065359504,0.01097336254878864,-0.03005290060243622,0.056938159879336356,KN,1
0.843,0.843,-0.008356033424133658,0.9798732079543704,0.02080621500444224,-0.003882606783493156,0.008279521181133523,-0.035145888594164454,KN,1
0.847,0.847,-0.0018414436918544053,0.9952897808724145,0.03447447447447449,0.013305183132172757,-0.013411222150746152,-0.006315789473684219,KN,1
0.847,0.847,-0.03317034491872606,0.9202921562400762,0.006976612278081329,-0.0028565214471662284,-0.016879906034645883,0.0017337554650987408,KN,1
0.844,0.844,0.025507998270644205,1.065591995553085,0.007544757033248084,0.006918917323936,0.009885481552694156,-0.00849541694612116,KN,1
0.826,0.826,0.003171247357293905,1.0082079343365253,-0.07720889224762262,-0.030701410294182524,0.03258379184630278,0.009098890573868618,KN,1
0.837,0.837,0.007127449685647824,1.0167563600782779,0.03453144078144077,0.03401095506995793,-0.04576201019029626,0.05118778280542985,KN,1
0.866,0.866,-0.05785256410256412,0.8656994047619048,-0.0674551971326165,-0.031848202740181186,-0.009459047186814548,0.040378092577813246,KN,1
0.842,0.842,0.01247379622665662,1.0319277478547584,-0.03134405050282607,0.002934885283350841,-0.0058647507300449014,0.04427003962206645,KN,1
0.846,0.846,0.005320085121361895,1.0129018489416604,-0.007890070921985792,-0.00431521227485928,0.009374545940849605,-0.005365105908584175,KN,1
