,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8073,0.8073,-0.010738836910195653,0.9767739624168191,0.006321934754387559,-0.004686593116971298,0.00022952618896505684,-0.011986705519311892,1.0
std,0.009615381196580551,0.009615381196580551,0.025003030917313058,0.057992345836986314,0.029186699984221087,0.016391461489091926,0.025646902922050123,0.04986721296193438,0.0
min,0.795,0.795,-0.04454556005106475,0.899618530576172,-0.036666666666666625,-0.028378168970433257,-0.030101470172342243,-0.08486238532110091,1.0
25%,0.79825,0.79825,-0.03179121226100287,0.9279975745036925,-0.006142522272854195,-0.018532553813888412,-0.01884135445663785,-0.046507635684464955,1.0
50%,0.81,0.81,-0.009693194077085632,0.976777410443091,0.004550498300498307,-0.004270983414820774,-0.008807246420842393,-0.018446322810649188,1.0
75%,0.81375,0.81375,0.004270501253840209,1.010875604879541,0.018581192281201586,0.006842228600503892,0.02415613421767364,0.027279578315607386,1.0
max,0.823,0.823,0.029780288361524077,1.072470258377305,0.0707161125319693,0.022914462593887797,0.04046951906540945,0.07340822245752959,1.0
