,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8532,0.8532,-0.13093716567787994,0.7222236450913331,-0.03313944301376148,-0.03787380678662265,-0.03745254972818946,0.016167540290908725,1.0
std,0.015887101686588415,0.015887101686588415,0.024819539579362802,0.043985751343428234,0.028013962751987424,0.018048545817834917,0.019238396327949218,0.032638094714899424,0.0
min,0.834,0.834,-0.1683566734266937,0.6598923653759131,-0.08030339036755385,-0.07270445570166487,-0.07232316903369539,-0.02229832572298325,1.0
25%,0.841,0.841,-0.15181751717831427,0.6840455830233568,-0.04509100937672364,-0.04843665320286718,-0.05331774681011836,-0.0020475064973773417,1.0
50%,0.8514999999999999,0.8514999999999999,-0.12354460224039149,0.7290291943343896,-0.03652457250037294,-0.04030057880097726,-0.03175893130599212,0.002554552769120602,1.0
75%,0.86675,0.86675,-0.11281349959254146,0.7575707920903519,-0.009211473767432643,-0.023166235906839923,-0.023805582419038254,0.030666886453770182,1.0
max,0.879,0.879,-0.10042273142143443,0.7771440754757208,0.006631734075650875,-0.012914241903837782,-0.015858619326940472,0.08869395711500974,1.0
