accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.7835671342685371,0.7835671342685371,0.5522088353413654,2.233183856502242,0.22488038277511957,,0.05131675499388505,-0.273542600896861,DT,1
0.7995991983967936,0.7995991983967936,-0.017241379310344862,0.9666666666666666,0.1578947368421053,0.08507944389275077,-0.11876750700280113,0.08627450980392154,DT,1
0.8096192384769539,0.8096192384769539,-0.4274193548387097,0.0,-0.75,-0.4423076923076923,-0.3546594029586323,-0.1650943396226415,DT,1
0.8132530120481928,0.8132530120481928,0.052419354838709686,1.117117117117117,,,-0.4925692115473137,0.8063063063063063,DT,1
0.785140562248996,0.785140562248996,0.545271629778672,2.1991150442477876,0.22580645161290325,,0.03791268001175585,-0.25663716814159293,DT,1
0.7971887550200804,0.7971887550200804,-0.4596774193548387,0.0,,,-0.49767609321811995,-0.20614035087719298,DT,1
0.8253012048192772,0.8253012048192772,0.10080645161290325,1.2525252525252526,0.2153846153846154,0.03294147712752364,0.04316656497864553,-0.22727272727272727,DT,1
0.821285140562249,0.821285140562249,-0.41379310344827586,0.0,,,-0.4867358708189158,-0.19607843137254902,DT,1
0.8012048192771084,0.8012048192771084,0.04453441295546556,1.0977777777777777,0.2152466367713004,0.18203906254309177,-0.2281082197439075,0.2777777777777778,DT,1
0.8072289156626506,0.8072289156626506,0.2783400809716599,1.590128755364807,0.21097046413502107,0.015991068643386022,0.0029270057389045034,-0.19742489270386265,DT,1
0.8617234468937875,0.8617234468937875,0.5622489959839357,2.2844036697247705,0.1435406698564593,,0.03587811271297512,-0.17889908256880735,LR,1
0.8476953907815631,0.8476953907815631,-0.13725490196078433,0.7083333333333333,-0.3464912280701754,-0.12183051969546506,-0.10799808429118772,0.3318965517241379,LR,1
0.8537074148296593,0.8537074148296593,-0.41935483870967744,0.0,-0.788135593220339,-0.4363754889178618,-0.36725427350427353,-0.10576923076923077,LR,1
0.8514056224899599,0.8514056224899599,-0.4475806451612903,0.0,,,-0.49641612415335046,-0.15315315315315314,LR,1
0.8614457831325302,0.8614457831325302,0.5613682092555332,2.279816513761468,0.15668202764976957,,0.019343329716221123,-0.16055045871559634,LR,1
0.8594377510040161,0.8594377510040161,-0.4415322580645161,0.0,,,-0.5159734929034172,-0.1232876712328767,LR,1
0.8714859437751004,0.8714859437751004,0.11491935483870969,1.2984293193717278,0.1743589743589744,0.037345600136297834,0.022796326495579805,-0.15706806282722513,LR,1
0.8433734939759037,0.8433734939759037,-0.40365111561866124,0.0,,,-0.4978292824667555,-0.16080402010050251,LR,1
0.8734939759036144,0.8734939759036144,0.06882591093117407,1.1596244131455398,0.16143497757847536,0.1994136757511073,-0.2530240756520141,0.3779342723004695,LR,1
0.8493975903614458,0.8493975903614458,-0.2034412955465587,0.5513392857142857,-0.48523206751054854,-0.30098179251013807,0.32066798941798935,-0.13392857142857142,LR,1
0.8376753507014028,0.8376753507014028,0.6104417670682731,2.5670103092783503,0.2296650717703349,,0.0061041779706999255,-0.17010309278350516,KN,1
0.8416833667334669,0.8416833667334669,-0.1271129141311697,0.723935389133627,-0.32894736842105265,-0.1111717974180735,-0.11460783014805738,0.3325991189427313,KN,1
0.8396793587174348,0.8396793587174348,-0.39314516129032256,0.0,-0.7457627118644068,-0.4094198174706649,-0.3842831587017634,-0.09743589743589744,KN,1
0.8534136546184738,0.8534136546184738,-0.4173387096774194,0.0,,,-0.5185129465255838,-0.12560386473429952,KN,1
0.8413654618473896,0.8413654618473896,0.5895372233400402,2.4362745098039214,0.21198156682027647,,0.002384059425818097,-0.16176470588235295,KN,1
0.8534136546184738,0.8534136546184738,-0.4274193548387097,0.0,,,-0.5255447781025777,-0.1179245283018868,KN,1
0.8594377510040161,0.8594377510040161,0.1350806451612903,1.3701657458563536,0.2153846153846154,0.061180679785330955,0.0106813996316759,-0.15469613259668508,KN,1
0.8293172690763052,0.8293172690763052,-0.3813387423935091,0.0,,,-0.5103767003836763,-0.1595744680851064,KN,1
0.8453815261044176,0.8453815261044176,0.08502024291497978,1.204878048780488,0.21076233183856508,0.21854229753059864,-0.26058317157566036,0.35853658536585364,KN,1
0.8313253012048193,0.8313253012048193,-0.16093117408906882,0.6083743842364532,-0.4219409282700422,-0.2576630711389122,0.292790276437628,-0.11822660098522167,KN,1
