,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6072,0.6072,0.09568213171647492,1.4248903950025027,0.08475166935668448,0.09567495726481048,-0.03226968602649816,0.03154001287750334,1.0
std,0.02732438878039584,0.02732438878039584,0.23432846385616052,1.0175820585303317,0.2367992453013746,0.23370874179671192,0.07696042225525503,0.10223430012225562,0.0
min,0.547,0.547,-0.3507614030456122,0.2768252554491699,-0.4098225169941528,-0.35669697278279067,-0.1700682448660204,-0.1335913027455316,1.0
25%,0.60475,0.60475,0.020317222186722522,1.0419485326354772,-0.008046968461524723,0.01701504357871829,-0.07739082440844902,-0.024405879586027246,1.0
50%,0.617,0.617,0.03983478620921413,1.080186568820361,0.06491555425540058,0.04520536365704672,-0.028764723680662366,0.04320477256144273,1.0
75%,0.62525,0.62525,0.2953224404532496,1.6234588805462156,0.24924306424697545,0.30277809496752284,0.0006482674384947415,0.06628951194096154,1.0
max,0.633,0.633,0.4023474403932683,4.035127201565557,0.43307387057387053,0.3894201225199595,0.10501701226854532,0.222068511198946,1.0
