,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8535863830359244,0.8535863830359244,0.029954538892613812,1.0695059337911397,-0.007014645933263353,0.018637582685507397,-0.0022377054503706665,0.03301163564694308,1.0
std,0.018299455185182185,0.018299455185182185,0.05722619137469182,0.13262402573179308,0.0971725496107068,0.07025742249812879,0.07438322209670355,0.08617717499528797,0.0
min,0.826007326007326,0.826007326007326,-0.08544266191325012,0.8050962320412036,-0.1706867671691793,-0.0841238713894677,-0.11512979254914739,-0.10200961118392313,1.0
25%,0.8418111704808953,0.8418111704808953,-0.006636180720687765,0.984881498470948,-0.05212451550387598,-0.03129261681095047,-0.0650893271842075,-0.015511949054486298,1.0
50%,0.8525641025641025,0.8525641025641025,0.04583916124923709,1.1050761550331012,-0.023708249012026117,0.021979411680387567,0.011135368427153756,0.017966492043645865,1.0
75%,0.8688711899721074,0.8688711899721074,0.0685935924781503,1.1634626530464391,0.010904169360051758,0.08041801573621,0.03318852115729584,0.08399324098798397,1.0
max,0.8809523809523809,0.8809523809523809,0.09427397719651243,1.2210102201257862,0.1644444444444444,0.1084287859460562,0.09894387369232,0.20433962264150943,1.0
