,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.9450999999999998,0.9450999999999998,-0.8545484769682755,0.10136781424201999,-0.21625046787506177,-0.4102839666798398,-0.2173809773373347,0.10336539884001635,1.0
std,0.007665941994736624,0.007665941994736624,0.01371272021566794,0.011204162449528852,0.057239916833619155,0.06180447903009863,0.06505261893429765,0.056810501538766954,0.0
min,0.935,0.935,-0.8713270597272902,0.08569979716024341,-0.293095142513047,-0.5212928056408899,-0.31815883704772596,0.012688172043010752,1.0
25%,0.9402499999999999,0.9402499999999999,-0.8651747954289004,0.09223004888917655,-0.2605319232183754,-0.4550888997138747,-0.25779873859220537,0.07681381090583242,1.0
50%,0.942,0.942,-0.8570704625814487,0.10261754821874022,-0.22799966208312755,-0.3975005294805002,-0.22046446498290762,0.11506950444847461,1.0
75%,0.949,0.949,-0.8483897412382573,0.1057719958296858,-0.16354653525706161,-0.37564356943559635,-0.1638811108389906,0.1381965161275506,1.0
max,0.959,0.959,-0.8298913195652783,0.11911959512244828,-0.12967032967032965,-0.31346991065694285,-0.13226281589373706,0.18602972399150744,1.0
