,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7988999999999999,0.7988999999999999,-0.04646601245263006,0.90327395157944,0.005417001163908197,-0.014611687716140936,-0.0190996851254412,7.09304222271695e-05,1.0
std,0.01443337182442904,0.01443337182442904,0.03208501938709434,0.06474697605506557,0.029449474644719975,0.02570435456054915,0.023930731460202567,0.044904482931943164,0.0
min,0.773,0.773,-0.10881410256410257,0.7798313878080415,-0.03628079962807995,-0.05106870569831723,-0.05860146941553264,-0.05695629278567668,1.0
25%,0.792,0.792,-0.056722479524014074,0.8803967570038096,-0.01726526580657678,-0.0362743604017722,-0.025503749552866207,-0.025125973515375953,1.0
50%,0.801,0.801,-0.040294905251751945,0.9165470210695832,0.0031583049657814555,-0.008517078796504172,-0.013853700407025906,-0.009854441198234656,1.0
75%,0.8077500000000001,0.8077500000000001,-0.02161435169022173,0.9532802896540851,0.027291869403519853,0.0029579964978170524,-0.007194410466643351,0.004716956430666115,1.0
max,0.82,0.82,-0.011152743751100869,0.9754740567283483,0.05711860295901039,0.026084181898158684,0.020661195952937098,0.09002378828426999,1.0
