,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8788,0.8788,-0.5090661526003436,0.28452589135030465,-0.14908043076536276,-0.18351461319648496,-0.12420534678691508,0.046761730970782706,1.0
std,0.012488216668346038,0.012488216668346038,0.02752037196767001,0.02756713095358641,0.037036929298968575,0.02973133580326781,0.010872011921547865,0.029830615519276786,0.0
min,0.859,0.859,-0.557852564102564,0.23662280701754387,-0.21022785854211778,-0.24339363453022544,-0.14650045897321465,-0.0015473032714412027,1.0
25%,0.871,0.871,-0.5262542844256617,0.2676104691560003,-0.173167039862979,-0.19833776187140661,-0.12564193703255574,0.028632575526028665,1.0
50%,0.879,0.879,-0.5035639931272615,0.28912702448306254,-0.15018524612311407,-0.1805743981312043,-0.12176122429349626,0.041084383221417414,1.0
75%,0.88575,0.88575,-0.48833644536255283,0.30095032885324724,-0.1375242239259717,-0.16325860014418547,-0.11834588910264757,0.06171751158270193,1.0
max,0.902,0.902,-0.47001649293045755,0.32815289539940484,-0.08055832502492521,-0.13680581693480154,-0.11174391031764659,0.09836427939876215,1.0
