,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7922,0.7922,0.0076727651445210095,1.0237972200741168,0.028753104501109062,0.01379228089627394,-0.010607335547676941,-0.0008707939794999175,1.0
std,0.010432854089099714,0.010432854089099714,0.02841281123325889,0.07403899749832143,0.042107914398148594,0.029558057210279324,0.0357632383051439,0.0609111040430596,0.0
min,0.776,0.776,-0.05380204018745077,0.8753118594707895,-0.03060646136406575,-0.029734029321547256,-0.052238532063436496,-0.10219142583516422,1.0
25%,0.7865,0.7865,-0.0012179394777174918,0.9968008412775855,0.0029142049706565865,-0.0038659227691193194,-0.03951252917637081,-0.04259134238032407,1.0
50%,0.789,0.789,0.004202363401181519,1.0111947829896015,0.03613321866239727,0.011906727256932113,-0.015206719688292264,-0.0112929538318019,1.0
75%,0.79725,0.79725,0.02587906656335305,1.06769870921784,0.045443985996836106,0.03598881174574534,0.010287305763284172,0.05974122805958691,1.0
max,0.809,0.809,0.05319966075114818,1.156432335780162,0.11461307216728744,0.0593755016008851,0.044211441148341704,0.0704850704850705,1.0
