,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8654999999999999,0.8654999999999999,-0.35369777493928356,0.4242232774638143,-0.09357636259291213,-0.11659373355468769,-0.08862495332563271,0.03666904469503255,1.0
std,0.011017662587358949,0.011017662587358949,0.025651949531279847,0.03139969534713423,0.05106261864461142,0.02536879289926098,0.027272513977609235,0.027208872544205773,0.0
min,0.845,0.845,-0.3918269230769231,0.371141975308642,-0.1645305514157973,-0.1616423079976779,-0.12441118159279173,0.009077550246492233,1.0
25%,0.859,0.859,-0.3759199338970668,0.40015228589867724,-0.13717979210881423,-0.13245797056615063,-0.11740981455159515,0.0214747579567829,1.0
50%,0.868,0.868,-0.3530565143146759,0.4229882658198853,-0.08920502395345159,-0.11208287253779822,-0.07856279658650521,0.028085551118230807,1.0
75%,0.87475,0.87475,-0.3314980083575658,0.4511694780975125,-0.04998389934769909,-0.10107462603895873,-0.06899254480000423,0.04039147258930452,1.0
max,0.877,0.877,-0.32238875278218115,0.46469502397046525,-0.02243065858626503,-0.08510566871872,-0.05227931268312637,0.10130434782608697,1.0
