,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.84955875928353,0.84955875928353,-0.20947773168046888,0.5106450565463174,-0.10525968130200938,-0.0844768847844509,-0.05517505537542119,0.03593945158033852,1.0
std,0.017510399913535597,0.017510399913535597,0.09397499879857737,0.22268852808380746,0.22585882587899972,0.11186077600141035,0.06700455264098218,0.1454938672568243,0.0
min,0.8168498168498168,0.8168498168498168,-0.33027278775781765,0.2120634920634921,-0.4542857142857143,-0.27694365395560616,-0.16974202941224587,-0.11904761904761904,1.0
25%,0.842948717948718,0.842948717948718,-0.2774856701940035,0.34767408675799094,-0.31809717107465685,-0.1752617932613629,-0.060288755410037725,-0.049523767990301795,1.0
50%,0.852433040965151,0.852433040965151,-0.22444380227549832,0.4952022927001918,-0.0005672497373417351,-0.05155639914678346,-0.0412442223001273,-0.027257470869805664,1.0
75%,0.864010989010989,0.864010989010989,-0.18678347579545046,0.5565591331077095,0.08399361725541984,0.017928581170822352,-0.0350946005073063,0.0650946275946276,1.0
max,0.8678899082568807,0.8678899082568807,-0.02307100743399132,0.9509001636661211,0.12317596566523603,0.023035794280429463,0.06979118023875379,0.30650570087189805,1.0
