,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8809000000000001,0.8809000000000001,-0.5325454987433957,0.2529111937480213,-0.1767347756572391,-0.19984797016712505,-0.12383808527904241,0.0468074103231834,1.0
std,0.01442567156149066,0.01442567156149066,0.03337752228760315,0.033690843191199464,0.0623962940490629,0.04276483071053966,0.012428640443158378,0.03407739719451582,0.0
min,0.856,0.856,-0.584775641025641,0.20188101487314086,-0.296866287498606,-0.2645065870757819,-0.14256594535881634,0.01580459770114942,1.0
25%,0.87,0.87,-0.5532088126918746,0.23139231394681856,-0.20870691931169472,-0.22424902017647,-0.13337693543162737,0.020279448369240102,1.0
50%,0.883,0.883,-0.5281322827823999,0.24893928286357825,-0.17918580954524405,-0.21069650207281942,-0.12268959637602403,0.040981515499933514,1.0
75%,0.889,0.889,-0.5084195739269397,0.2722319626636882,-0.14750417159629187,-0.17331206693052992,-0.11585055293130689,0.06128709945315665,1.0
max,0.905,0.905,-0.4816896446814303,0.31146715495536736,-0.06243550051599589,-0.12905410893226682,-0.10446168476039258,0.12686000607348924,1.0
