,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7999,0.7999,-0.018622294161856828,0.9597395638253496,0.01031822019521178,-0.006563497294113459,-0.00351408152750408,-0.013756622390485853,1.0
std,0.009848293704438807,0.009848293704438807,0.02573672861570335,0.055965154469182085,0.037075810395252824,0.025570597217875083,0.030133415826330247,0.044676486033980826,0.0
min,0.782,0.782,-0.06939102564102567,0.851508916323731,-0.041855203619909465,-0.044711796338830115,-0.04584468318734951,-0.07291291291291294,1.0
25%,0.794,0.794,-0.03011524787114818,0.9341848399843152,-0.017327894331828048,-0.027422752332110965,-0.023347938292334457,-0.044599115672277596,1.0
50%,0.8035000000000001,0.8035000000000001,-0.016670988016623978,0.9643515091728181,0.005442539168248328,-0.0072944495857708985,-0.005558499764740578,-0.024004092131467106,1.0
75%,0.8075000000000001,0.8075000000000001,-0.0032962797666050564,0.9928729485712519,0.03932703694868811,0.016524590534082218,0.00630174845660101,0.009901836494371416,1.0
max,0.812,0.812,0.02364837837405398,1.05323536297657,0.07511210762331844,0.02289222022911941,0.04902141895495095,0.06366738835272098,1.0
