,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.837,0.837,-0.544798082199967,0.2492548979922551,-0.24291988653838356,-0.28347862989189065,-0.15260205999594395,0.05736784157531745,1.0
std,0.012927146286443557,0.012927146286443557,0.023453104297433153,0.016652615567583986,0.04413543251216879,0.03199939298414449,0.027956688209826334,0.054835498223403334,0.0
min,0.817,0.817,-0.5866559414756742,0.22818128733773527,-0.30405196412001234,-0.3281174516327632,-0.194709028619386,-0.025944246077243105,1.0
25%,0.8272499999999999,0.8272499999999999,-0.5523119947854972,0.234509179814539,-0.2717043978003131,-0.30671311094281156,-0.17611325724936727,0.02833784099666398,1.0
50%,0.8394999999999999,0.8394999999999999,-0.5457546725082627,0.24789687300205784,-0.24381951627614712,-0.2858654446748557,-0.1496053647177234,0.051700310559006216,1.0
75%,0.84175,0.84175,-0.531562954085294,0.26237209063105327,-0.20050309743565298,-0.25408956462086796,-0.13274393524631412,0.07775460916702229,1.0
max,0.861,0.861,-0.5042220168880676,0.2761741247538056,-0.19227318045862418,-0.23790294641516818,-0.1176547905458173,0.15154200638071605,1.0
