,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.5916,0.5916,-0.07012402633603472,0.9132167087506456,-0.05930466476741786,-0.052472401113154446,-0.06902010767166135,0.08024284187595605,1.0
std,0.042411214449849355,0.042411214449849355,0.22981504470806483,0.4036429023116161,0.2145692771732315,0.22783774666844878,0.06433470897313504,0.06723467859837093,0.0
min,0.511,0.511,-0.3507614030456122,0.2768252554491699,-0.4105765990763315,-0.3366976955113201,-0.1687927201652832,-0.006510656593575359,1.0
25%,0.5862499999999999,0.5862499999999999,-0.27960382288936136,0.6470797969584623,-0.23209383089031949,-0.26057144132893406,-0.1118702394152832,0.033641872664512004,1.0
50%,0.601,0.601,-0.032379946892193395,0.9359003250353897,-0.023660935154602325,-0.0059446525851671594,-0.07759643653131379,0.06352786010353256,1.0
75%,0.613,0.613,0.03174931261493624,1.0615015010610769,0.07134469296559368,0.056017664148108964,-0.016570728657002827,0.11867097087542015,1.0
max,0.642,0.642,0.3901158696626337,1.7864240547167378,0.31428941572742575,0.3954670638331277,0.03293195912927034,0.20867919033056653,1.0
