,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8592670632120173,0.8592670632120173,-0.10383036989869514,0.761183116402257,-0.012722224030509665,-0.02964713312776372,-0.009625613049668533,-0.020278927590024098,1.0
std,0.017749374007087693,0.017749374007087693,0.05863394679051679,0.1402014996437743,0.14404639892403076,0.07248423008527582,0.039945392326831156,0.0630439342813358,0.0
min,0.8223443223443223,0.8223443223443223,-0.20329218106995883,0.4959183673469388,-0.2637254901960784,-0.17255423445974133,-0.065556720955995,-0.08,1.0
25%,0.8502747252747253,0.8502747252747253,-0.14087841442594962,0.6828907276310028,-0.11786393345216878,-0.06063090924213403,-0.033242533092461835,-0.06354638009049773,1.0
50%,0.8608058608058609,0.8608058608058609,-0.09514595681590715,0.7832457620854482,0.017466849440004817,-0.023831490767021346,-0.02110371199106283,-0.026640061492555933,1.0
75%,0.8707052122189738,0.8707052122189738,-0.0846801346801347,0.8096661501925917,0.09140890574518898,0.020830525399380483,0.00792193245822276,-0.015003736920777284,1.0
max,0.8827838827838828,0.8827838827838828,0.002221652567717669,1.0047688921496698,0.16593886462882101,0.06674997399655597,0.0630967041989209,0.1403071814030718,1.0
