,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8297210231299529,0.8297210231299529,-0.32243868904200057,0.3541774874792805,-0.33256037002900185,-0.1966154251695648,-0.11280885323848906,0.18363569377591774,1.0
std,0.009678627136965203,0.009678627136965203,0.04546515400208278,0.0724751048733239,0.08284684576432272,0.054296804113186915,0.04841508089594545,0.0632452282398426,0.0
min,0.8114973262032086,0.8114973262032086,-0.3934725641229254,0.22879377431906614,-0.45300229551769966,-0.27581700380116325,-0.16323213651363921,0.05381818181818182,1.0
25%,0.8241396960390581,0.8241396960390581,-0.3618930312372621,0.32357043682302566,-0.3999848797340574,-0.24315811566889284,-0.13986161651155998,0.15280887058380663,1.0
50%,0.8327758449126273,0.8327758449126273,-0.3194581228648896,0.3468277747523365,-0.3405094658068749,-0.19606182078782003,-0.1246420933397209,0.20913958205575736,1.0
75%,0.8355064643601142,0.8355064643601142,-0.28640361836268363,0.39966017828226585,-0.2540995024875622,-0.14452125081391173,-0.09581794689245018,0.21953222421606497,1.0
max,0.8449197860962567,0.8449197860962567,-0.25607037367908503,0.46311295602578384,-0.22784513559421316,-0.1306701071353821,-0.00420655631105013,0.2533783783783784,1.0
