accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.7842105263157895,0.7842105263157895,-0.06428875412277907,0.8698017668605903,-0.07651697842664407,-0.041877976711656634,-0.012024159314440716,0.04596764078765833,DT,1
0.791578947368421,0.791578947368421,-0.09825327510917031,0.8034934497816594,-0.09387755102040818,-0.053026700498539955,-0.03257950760243877,0.07118239660657477,DT,1
0.7936842105263158,0.7936842105263158,-0.06334176112757661,0.8755608708556664,-0.007441162898015663,-0.009232392472629886,-0.05520983064750169,0.053766600070513565,DT,1
0.7642105263157895,0.7642105263157895,-0.07100932723339365,0.8531051685558123,-0.08872676973875027,-0.05713940326337105,0.0010467674331749999,0.02657386199381795,DT,1
0.783157894736842,0.783157894736842,-0.05063313588479412,0.8915644346538038,-0.07916666666666672,-0.017997606721722376,-0.045311132538765606,0.10578414378250162,DT,1
0.7692307692307693,0.7692307692307693,-0.06115893213572854,0.873385847107438,-0.059763657497094114,-0.030294881206209184,-0.03669371851190034,0.06952643316279677,DT,1
0.7924130663856691,0.7924130663856691,-0.08323521541343326,0.8364444210747712,-0.09890530925013685,-0.05824486423695016,0.002475449128370402,0.0326518847919626,DT,1
0.7755532139093783,0.7755532139093783,-0.05015547263681591,0.8992693436582777,-0.10420106402494955,-0.026521730140203856,-0.029221881600395155,0.10753138075313806,DT,1
0.761854583772392,0.761854583772392,-0.09574344544195812,0.7998805033795138,-0.04254805370424031,-0.05764333872781384,-0.018330374663293028,-0.0007806401249024209,DT,1
0.7924130663856691,0.7924130663856691,-0.11559272232126055,0.7774088098051563,-0.09195804195804191,-0.06431007433059414,-0.02908698474750053,0.05618937743024399,DT,1
0.8568421052631578,0.8568421052631578,-0.02474554030570625,0.9460300885640253,0.03912750657194375,0.010422511853572652,-0.02517439186274581,-0.0011367942402425169,LR,1
0.8326315789473684,0.8326315789473684,-0.12166719920474317,0.7605589519650655,-0.07362055933484501,-0.06639955167500795,-0.004682177676063673,0.004790960451977411,LR,1
0.8347368421052631,0.8347368421052631,-0.07148665401756948,0.855579593705396,-0.04024380864482391,-0.011117045887163168,-0.04669155436584481,0.0722597876083685,LR,1
0.8505263157894737,0.8505263157894737,-0.10092385714792357,0.7912218920802612,-0.10876112709992636,-0.08098100026275945,0.03587733977249552,-0.02213057760088233,LR,1
0.8452631578947368,0.8452631578947368,-0.08226332777639839,0.829118237580357,-0.09916666666666663,-0.04117090882945066,-0.01622130013335374,0.0680003691910102,LR,1
0.8314014752370916,0.8314014752370916,-0.05354024094667803,0.8818340937696666,-0.10325455249903137,-0.022211057056344817,-0.043194549796000986,0.12600595575025225,LR,1
0.821917808219178,0.821917808219178,-0.060289001873160275,0.8741903060084879,-0.10087575259989057,-0.03302860069394837,-0.011247308731937466,0.07246956367190971,LR,1
0.8587987355110642,0.8587987355110642,-0.014787668798862785,0.9678819863192121,-0.031676145049837956,0.019345541963190847,-0.04686605754717209,0.10088982225205136,LR,1
0.8503688092729189,0.8503688092729189,-0.07740408236187413,0.8283648608497574,-0.04192021636240695,-0.03062991950195819,-0.017361901089366624,0.022905620360551437,LR,1
0.8503688092729189,0.8503688092729189,-0.08238450581838053,0.831323422869877,-0.0450174825174825,-0.01979556296416761,-0.03903778895171685,0.06385093167701864,LR,1
0.8494736842105263,0.8494736842105263,-0.027192609142816626,0.9393201962646407,-0.005648612831041344,0.0035338526050711777,-0.028001453928066716,0.03832957322805036,KN,1
0.8242105263157895,0.8242105263157895,-0.09396634359356693,0.7998638915669484,-0.05517762660619807,-0.04098375332687881,-0.025222282840566698,0.030202355783751134,KN,1
0.8105263157894737,0.8105263157894737,-0.06402605654768517,0.8610912947074135,-0.039263190278418736,-0.00833992149203229,-0.05566602380586522,0.07937818800097159,KN,1
0.8347368421052631,0.8347368421052631,-0.06596446430471326,0.8493134038157735,-0.06188787006670682,-0.045961360163138086,0.010596632618006585,-0.006972816909080998,KN,1
0.8263157894736842,0.8263157894736842,-0.058268009789664066,0.8663425747004863,-0.07750000000000001,-0.01992219277702454,-0.03786480107570159,0.08891641533821629,KN,1
0.827186512118019,0.827186512118019,-0.02958814513829483,0.9310527408637874,-0.06877179387834165,0.002465266491918257,-0.059915436713716186,0.13698843705339742,KN,1
0.8282402528977871,0.8282402528977871,-0.07625100347872626,0.8347349495418165,-0.09217296113847828,-0.04817068962066131,0.0025232496461020104,0.027206786637552383,KN,1
0.8408851422550052,0.8408851422550052,-0.04270167022032695,0.9055446926001984,-0.09631260319207491,-0.01282347088576824,-0.034455260660971626,0.11556739631336406,KN,1
0.8429926238145417,0.8429926238145417,-0.06399571218008843,0.8529828233700671,-0.028204385202356907,-0.018208740880867685,-0.027754548360043152,0.03376996628530371,KN,1
0.8535300316122234,0.8535300316122234,-0.10135359091275564,0.7865806500292382,-0.05804195804195811,-0.03814090606156273,-0.023472420663799856,0.03332828359339493,KN,1
