,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8125,0.8125,-0.18295417507738182,0.6599368861767569,-0.052676535497143795,-0.07151116020183886,-0.06643771194353192,0.0466564813541047,1.0
std,0.010384282995630103,0.010384282995630103,0.024999630701325173,0.04001350110188787,0.05416873439080751,0.024281737466297727,0.02125677005105428,0.045191571340577816,0.0
min,0.795,0.795,-0.2254807692307692,0.5856890459363958,-0.11463046757164397,-0.10286904460818452,-0.08976539183445027,-0.03428988326848248,1.0
25%,0.8075000000000001,0.8075000000000001,-0.20306575320789477,0.6353759116445643,-0.08752778029995625,-0.08961524241857922,-0.08336233516240184,0.024900173979238847,1.0
50%,0.8154999999999999,0.8154999999999999,-0.17932963778900946,0.6656824565566417,-0.06474260923317815,-0.07747366652349905,-0.06764271212348663,0.05592073909583811,1.0
75%,0.8205,0.8205,-0.1663576307742406,0.6853214603401562,-0.02628416312302717,-0.049087140714742176,-0.05715718989742865,0.06888529144426514,1.0
max,0.824,0.824,-0.14649034384550152,0.7138593283640399,0.06503312651172577,-0.03722633901514494,-0.02810179098886327,0.1303995512061335,1.0
