,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7922,0.7922,0.008070834153701129,1.0248534451965154,0.029197548945553507,0.014191808083035167,-0.010854719275360619,-0.0005521889300968308,1.0
std,0.010228500487472364,0.010228500487472364,0.028300658937747008,0.07368207160859828,0.0419358887696678,0.029508576634601498,0.03559012027845046,0.06004851496948893,0.0
min,0.776,0.776,-0.05380204018745077,0.8753118594707895,-0.03060646136406575,-0.029734029321547256,-0.052238532063436496,-0.09810807748952077,1.0
25%,0.7865,0.7865,3.207900274494746e-05,1.0000837267246192,0.004025316081767705,-0.0025361355350767747,-0.03951252917637081,-0.04259134238032407,1.0
50%,0.7895000000000001,0.7895000000000001,0.005231169985543654,1.0139485196528872,0.03613321866239727,0.011906727256932113,-0.015206719688292264,-0.0112929538318019,1.0
75%,0.79725,0.79725,0.02587906656335305,1.06769870921784,0.045443985996836106,0.0365443673013009,0.010287305763284172,0.05974122805958691,1.0
max,0.808,0.808,0.05319966075114818,1.156432335780162,0.11461307216728744,0.0593755016008851,0.044211441148341704,0.06958777263345792,1.0
