,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8901,0.8901,-0.5187454009940222,0.2909974527902992,-0.1438488249737111,-0.18047248702819063,-0.10753005133858959,0.056505792524734345,1.0
std,0.008359292899389153,0.008359292899389153,0.024090629728754087,0.0205067614317506,0.03934482724722476,0.02347429455802456,0.017337006492468252,0.03800417330309052,0.0
min,0.878,0.878,-0.5626602564102564,0.24785775492716366,-0.1873904526239819,-0.22279265028759174,-0.14169609859390733,-0.003365576386118868,1.0
25%,0.8845000000000001,0.8845000000000001,-0.5226016344803264,0.2858048834174275,-0.17284100198664,-0.1965598938592164,-0.11105841523718712,0.027231869412916998,1.0
50%,0.89,0.89,-0.5132362114910505,0.2925429987436511,-0.1521192907234476,-0.17812272478864571,-0.10541714441838175,0.06106310612973157,1.0
75%,0.89275,0.89275,-0.5099579791316907,0.2989397146839929,-0.11563815846337783,-0.16102076391690534,-0.09873510377638285,0.07377164108480135,1.0
max,0.906,0.906,-0.4763014203135258,0.3270857840919374,-0.08044970414201191,-0.1527946668982889,-0.07787443852681164,0.12717086834733893,1.0
