,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8823000000000001,0.8823000000000001,-0.4535420621849626,0.33987377919785045,-0.12859207745125956,-0.15788102725003741,-0.08855364566585332,0.04119523446770018,1.0
std,0.010285372569279591,0.010285372569279591,0.029711874486571185,0.02711157818774259,0.05224232751289168,0.028178580371754237,0.025276953040509264,0.04321697980348965,0.0
min,0.87,0.87,-0.5036717771401358,0.2849315068493151,-0.20913501756734143,-0.19648033126293998,-0.13284883720930235,-0.013905180840664721,1.0
25%,0.877,0.877,-0.4614099143535523,0.3242445929581282,-0.15121994121636,-0.18246003888898019,-0.1070407146956847,0.01824803695642897,1.0
50%,0.88,0.88,-0.4455321919320822,0.34053061107077304,-0.13680396643783377,-0.16147430518044176,-0.07593163876560613,0.03890878418738997,1.0
75%,0.8895,0.8895,-0.4386523193249355,0.35752298749236705,-0.10450686860933292,-0.13633878027792934,-0.06903081684687545,0.044113943582553564,1.0
max,0.901,0.901,-0.41146658980640827,0.3770318920688025,-0.046322232596742396,-0.11485664526562561,-0.061657945581507986,0.14166666666666666,1.0
