,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8343353114081303,0.8343353114081303,-0.07069018753235534,0.8448253919384872,-0.06260001055473423,-0.026093921582290857,-0.029918169196925637,0.05919685607240939,1.0
std,0.013465657163913103,0.013465657163913103,0.02316024915549825,0.047209924705366904,0.025808904391810907,0.019743433660609634,0.024034377515351306,0.04761944170477564,0.0
min,0.8126315789473684,0.8126315789473684,-0.10458160258458477,0.7791667447570142,-0.09935897435897434,-0.05346308325482226,-0.06313079192336159,-0.014578700271806272,1.0
25%,0.8253424657534247,0.8253424657534247,-0.08159232471008852,0.8208453583998504,-0.07471056457021111,-0.043938481129808526,-0.043707306585350464,0.030234184813611214,1.0
50%,0.8335988020631135,0.8335988020631135,-0.07338773289415088,0.8378658950079483,-0.06522977022977028,-0.023748667064227298,-0.026267107622520533,0.03994969848079201,1.0
75%,0.8393472353169541,0.8393472353169541,-0.05086451072912215,0.8862083947180232,-0.05220242638095271,-0.0089256507466656,-0.022929472475036867,0.09370105271662588,1.0
max,0.8547368421052631,0.8547368421052631,-0.03828058169375537,0.9112103174603174,-0.009379509379509376,-0.0007950392120914182,0.014730552744392,0.140993265993266,1.0
