accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.737,0.737,-0.026182702771909594,0.9411468450967696,-0.05777777777777782,-0.01866853160581078,-0.021570340780973404,0.06104476329581582,DT,1
0.735,0.735,0.01979607918431675,1.0450810712333758,0.01553751110560142,0.020268755552800694,-0.012100875052513768,0.01895593489479952,DT,1
0.748,0.748,-0.00026420713839647725,0.9994368216260496,-0.02786786786786788,0.00564769550928719,-0.021101641045063207,0.056344179951954565,DT,1
0.737,0.737,-0.021236549451165543,0.9548138617404716,0.01860429940821684,0.0005435290144532451,-0.0320245135246688,0.01557040862828496,DT,1
0.724,0.724,-0.01231365390466127,0.9720353467398815,0.038235294117647034,-0.017080035490372375,0.040997233642819916,-0.1009770603228547,DT,1
0.746,0.746,0.0018899352937408187,1.0046432928028963,-0.047484098494867455,-0.022323555636987527,0.03932717067794164,-0.01886111578896721,DT,1
0.737,0.737,-0.07005390609054785,0.8572651663405088,-0.03453144078144077,-0.04999100562676603,-0.005661552558442473,-0.012596899224806224,DT,1
0.733,0.733,-0.008974358974358942,0.9797101449275363,0.0030107526881720803,0.010418093973510692,-0.04287287917127412,0.056688963210702326,DT,1
0.732,0.732,0.04751884271335072,1.1150701387274278,0.036464068120091064,0.04220347952764712,-0.012619429324763204,0.02345788100647983,DT,1
0.745,0.745,-0.012480199683194915,0.9720309810671257,0.002216312056737557,-0.018162813399381417,0.0226710095955657,-0.04546957671957669,DT,1
0.813,0.813,-0.01456372831444852,0.9659061106740099,-0.0411111111111111,-0.0026545936395759723,-0.025811677835589603,0.06658191641506436,LR,1
0.799,0.799,-0.03229212916851665,0.9271245193088881,-0.006756337940866497,-0.028378168970433257,0.020915301852696494,-0.048121292023731055,LR,1
0.799,0.799,-0.004083201229764133,0.990550305725403,-0.001201201201201263,0.0063591351653635025,-0.01792503562689901,0.027272727272727254,LR,1
0.815,0.815,-0.03575733547981469,0.9214963952874977,0.020192471308918325,-0.0066623850351960195,-0.017303276673447165,-0.011185588604943453,LR,1
0.809,0.809,0.018886807256889404,1.0468315730961646,0.0663682864450128,0.00968499228853377,0.02626641166685663,-0.08410138248847926,LR,1
0.795,0.795,0.004468575821641341,1.0112645348837208,-0.027457648466528095,-0.021574867016044552,0.041277495561967664,-0.04076086956521738,LR,1
0.795,0.795,-0.04454556005106475,0.899618530576172,0.010302197802197877,-0.018842888937939117,-0.008492754304621944,-0.025707057016354923,LR,1
0.825,0.825,-0.034455128205128194,0.921071953010279,-0.004301075268817289,-0.005280942338663219,-0.023645800087324795,0.026112163611878292,LR,1
0.812,0.812,0.02780400377654385,1.0676609747074515,0.01589224106290832,0.020822412384682742,-0.008113546625010015,0.017618603825500373,LR,1
0.81,0.81,-0.014744235907774572,0.9644153537225826,0.0099290780141843,-0.021622866271193704,0.03003640280669842,-0.0671144182450715,LR,1
0.798,0.798,-0.005553421675949077,0.9858234260734566,-0.023006535947712403,0.0065203873068662085,-0.03248068636023717,0.0662258661729701,KN,1
0.789,0.789,0.0075160300641202715,1.020029420543214,0.04264550920473564,0.012394183173796397,0.0004192508165654085,-0.029519884148379194,KN,1
0.795,0.795,0.030295751869465648,1.081346604467184,0.03081081081081083,0.0402297736553792,-0.0418564767817487,0.062695171751141,KN,1
0.808,0.808,0.028833331331018675,1.0748736507144194,0.11461307216728744,0.0593755016008851,-0.052238532063436496,0.006933976484775395,KN,1
0.79,0.79,0.0029463099069670373,1.0078676187625604,0.04637681159420293,-0.005554976482391102,0.040336933481602485,-0.09810807748952077,KN,1
0.786,0.786,-6.406560317767651e-05,0.9998296277366044,-0.03060646136406575,-0.02501737888928493,0.044211441148341704,-0.04486235414070466,KN,1
0.776,0.776,-0.05380204018745077,0.8753118594707895,-0.00015262515262515208,-0.029734029321547256,-0.002890449183316879,-0.03577830709918228,KN,1
0.808,0.808,0.0003205128205128194,1.0008460236886634,0.016559139784946275,0.025488148239066012,-0.05010234103029931,0.06958777263345792,KN,1
0.788,0.788,0.05319966075114818,1.156432335780162,0.04145562651398371,0.046797200207514225,-0.02752299019326765,0.050879396984924635,KN,1
0.784,0.784,0.01701627226035618,1.0461738847281017,0.05328014184397156,0.01141927134006783,0.013576657412190427,-0.05357545045045045,KN,1
