accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.891,0.891,-0.692881377632674,0.15388524077548468,-0.17166610111978287,-0.28544355336536076,-0.2504063698826044,0.08847704714640199,DT,1
0.892,0.892,-0.6580506322025288,0.19392819869567984,-0.1665105699759165,-0.24176347176782484,-0.2486095297430581,0.2031196806041286,DT,1
0.873,0.873,-0.6462266416870827,0.2187409257215866,-0.08342504952674434,-0.24596944460914502,-0.3791291253268777,0.2462686567164179,DT,1
0.886,0.886,-0.6571276395513214,0.19443489872261877,-0.17805986791320005,-0.27472567642804346,-0.23136520597923788,0.11340844372910733,DT,1
0.874,0.874,-0.6758578725720965,0.19096816238906672,-0.2044117647058824,-0.3094314524817371,-0.32894230512502165,0.22594016580559895,DT,1
0.889,0.889,-0.6911717598821192,0.16990786158077983,-0.1786758563074352,-0.290344817395901,-0.2782717473350342,0.17967979876950269,DT,1
0.892,0.892,-0.6843752376150056,0.19553006924582267,-0.16954022988505746,-0.28582289044157166,-0.29429187459204287,0.16077488687782804,DT,1
0.885,0.885,-0.7012820512820513,0.1597542242703533,-0.2053191489361702,-0.3044636981794253,-0.28479902856895545,0.22674251152073732,DT,1
0.871,0.871,-0.6920996623513787,0.18595896856766422,-0.25890715998629665,-0.3530794801593328,-0.3190271131292258,0.21964285714285714,DT,1
0.855,0.855,-0.6441703067249076,0.19558832344302585,-0.2010946003791353,-0.3036689100832539,-0.3433090044284074,0.21852277076157678,DT,1
0.917,0.917,-0.7521925612956917,0.13548909244748555,-0.22867322701051918,-0.3301807056771831,-0.13070141596936075,0.032454361054766734,LR,1
0.909,0.909,-0.6880147520590082,0.18124610265661967,-0.1986887877976986,-0.25622735326816404,-0.18123465566174496,0.1800225028128516,LR,1
0.929,0.929,-0.6902611647531665,0.18773141387399778,-0.043363416244772246,-0.17804044295828467,-0.2109755663103305,0.09800389771452195,LR,1
0.921,0.921,-0.7001974282270305,0.17913748098627255,-0.14520970923749899,-0.2699828400808471,-0.106755055533213,-0.0011982303060095872,LR,1
0.924,0.924,-0.70432819330355,0.17912829269658204,-0.09607843137254901,-0.23408435334431538,-0.17807717578238472,0.06489997875117627,LR,1
0.918,0.918,-0.7291466461656737,0.1434296680966358,-0.18097326649958234,-0.2873599771819586,-0.15503031620500923,0.04203267067344736,LR,1
0.926,0.926,-0.7570264007779766,0.16057616784482873,-0.21280788177339904,-0.3361004134051573,-0.1176116281134261,0.033278176135319,LR,1
0.928,0.928,-0.739102564102564,0.1363295880149813,-0.16453900709219849,-0.26346734350682577,-0.11570459432447985,0.059711075441412506,LR,1
0.905,0.905,-0.736105999263894,0.15629614005484074,-0.2424631723192875,-0.34964298518715653,-0.18347589778777956,0.05908066848246411,LR,1
0.907,0.907,-0.7399478391654266,0.15578678349762687,-0.20727083715526207,-0.3485773799575399,-0.14501009944999615,0.03008021390374331,LR,1
0.916,0.916,-0.7110460277831124,0.1358579375267437,-0.19541907024092298,-0.25963686529423713,-0.15771328849132055,0.003349282296650713,KN,1
0.91,0.91,-0.6580746322985291,0.18794238723752926,-0.1653732940861654,-0.2046636027738286,-0.2072647839947141,0.1810344827586207,KN,1
0.911,0.911,-0.6735760836495812,0.18769732840273823,-0.053268765133171914,-0.1955475827797454,-0.2642199958999415,0.10800248138957816,KN,1
0.916,0.916,-0.6802023138748393,0.1640261638637471,-0.2259770706464248,-0.2504236339732643,-0.12582596776402782,0.020798760924881074,KN,1
0.92,0.92,-0.6875310243230692,0.17699488221425697,-0.11887254901960786,-0.21343013011656276,-0.19822542894790113,0.08069743323826808,KN,1
0.906,0.906,-0.7171343455698636,0.15136180133052823,-0.14954051796157053,-0.2929207624254063,-0.20363586969943934,0.05616062828776766,KN,1
0.915,0.915,-0.7256472132512136,0.15109692038314965,-0.24605911330049257,-0.29711350524198815,-0.1753540056531869,0.031100478468899524,KN,1
0.911,0.911,-0.7100961538461539,0.14327146171693733,-0.16713947990543732,-0.2560415121667589,-0.1954827944324329,0.1094557740057801,KN,1
0.9,0.9,-0.7136467651341792,0.15254446640316208,-0.2279890373415553,-0.3199863940939327,-0.20265295220652357,0.028365384615384626,KN,1
0.893,0.893,-0.7001712027392439,0.1550818659252394,-0.23191463340059926,-0.3142514152032287,-0.20834037492889707,0.0673076923076923,KN,1
