accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.814,0.814,-0.17148389987836893,0.6820663462109072,-0.018776109810402564,-0.03514458066172703,-0.11332105630580955,0.11586078961164659,DT,1
0.827,0.827,-0.20614482457929828,0.6363431087527167,-0.05251675237649989,-0.08398038391025767,-0.05350612625088176,0.020422535211267606,DT,1
0.817,0.817,-0.15309602728539173,0.7082169832913711,0.0012476738284553646,-0.04187980209596155,-0.07242260114547086,0.034288060774047835,DT,1
0.832,0.832,-0.2191533412624994,0.5928805237315876,-0.03400222965440347,-0.08184452967061658,-0.05612580618186,-0.01386946386946386,DT,1
0.816,0.816,-0.16099021632960248,0.6943701361867703,-0.07877718988830096,-0.07921132365576808,-0.03256960056369644,0.03233045212765959,DT,1
0.801,0.801,-0.170782881670831,0.6808536110861692,-0.006076879592990414,-0.06327235792515018,-0.06343743996053286,0.018853199704263524,DT,1
0.826,0.826,-0.18131575682630396,0.6576702506252408,-0.06684981684981683,-0.05180355897878555,-0.09241653196220855,0.10257689471172618,DT,1
0.823,0.823,-0.23798076923076916,0.5627208480565372,-0.12142652944539745,-0.1280565279625741,-0.02326829450644942,0.0056729405543135825,DT,1
0.813,0.813,-0.17511321630314763,0.6819634968611951,-0.017221690120091337,-0.06644494644253415,-0.06170657249521341,0.007236842105263153,DT,1
0.797,0.797,-0.12040192643082287,0.7638993473895582,-0.04949494949494948,-0.03338917812486093,-0.0809907016744306,0.09242106958762886,DT,1
0.853,0.853,-0.19854682798796486,0.6179477703867948,-0.029725014919891657,-0.04737578997322834,-0.07643279204009686,0.05605101649405447,LR,1
0.858,0.858,-0.22822891291565162,0.5901695864847976,-0.08847592332865828,-0.09715516458153206,-0.0223319682870865,-0.005638604773144484,LR,1
0.875,0.875,-0.20046116155065574,0.6267274922849859,-0.041617323633902914,-0.07195991231318012,-0.016531441193782775,-0.02420658649480656,LR,1
0.875,0.875,-0.20588600422087927,0.6204467937454783,-0.05102325211020864,-0.05225980280328106,-0.055264805417985924,0.0406247258050364,LR,1
0.869,0.869,-0.18149429152455526,0.6443297351575248,-0.05702527924750145,-0.08312485868041422,0.008933775423910141,-0.054781446841000184,LR,1
0.873,0.873,-0.20025305913255176,0.6076012930358096,-0.12087808554739021,-0.08554869189650213,-0.02310942385763759,0.04324392712550609,LR,1
0.854,0.854,-0.2022058676399377,0.6391289442484324,-0.007264957264957239,-0.05483114708945523,-0.062431642235879936,0.017929081408799008,LR,1
0.873,0.873,-0.21538461538461534,0.582089552238806,-0.10141509433962259,-0.09026289179597952,-0.015791577825159935,0.007773631840796019,LR,1
0.86,0.86,-0.17265686258821272,0.6744561445855837,-0.06776320636557864,-0.05093229442702896,-0.05018474396655484,0.051642697482181255,LR,1
0.852,0.852,-0.166554664874638,0.6759285202826811,-0.07151515151515153,-0.06350353757842746,-0.03079977511926764,0.016668907111170847,LR,1
0.852,0.852,-0.17334037513603479,0.6405840384934463,-0.022035532295827,-0.025166530296677654,-0.09381539788218668,0.08058539205155747,KN,1
0.845,0.845,-0.2103608414433657,0.591508598592534,-0.08720975533738506,-0.08551821958203444,-0.03605096236612966,0.0009689922480620172,KN,1
0.855,0.855,-0.15897263454548366,0.6753752084491385,0.0012476738284553646,-0.03658007998401236,-0.04937896764106994,-0.003361344537815142,KN,1
0.865,0.865,-0.21572137390823792,0.5815525156719722,-0.05598025163242548,-0.06737236519845213,-0.042242387607451526,-0.0076434771343438235,KN,1
0.866,0.866,-0.16252742149845478,0.6638794602202169,-0.053497942386831254,-0.06695789806900916,-0.0058340755901424915,-0.03133462282398454,KN,1
0.849,0.849,-0.17545967070279966,0.6386277420418934,-0.07664405502166949,-0.06529571172136106,-0.04595720318520077,0.042819148936170226,KN,1
0.848,0.848,-0.19697133412571688,0.628112037113994,-0.046398046398046344,-0.056585506358920235,-0.0682950281745761,0.04519645696116287,KN,1
0.873,0.873,-0.21650641025641026,0.5686462324393359,-0.10513150371640934,-0.09249225107938847,-0.011486955478798362,-0.0061806079928405505,KN,1
0.841,0.841,-0.1457649901585828,0.6961691766314771,-0.01024091947248218,-0.028853178630250303,-0.06463008823922668,0.018775122962075244,KN,1
0.84,0.84,-0.15073041168658702,0.6886145404663923,-0.05313131313131303,-0.05103702220442303,-0.041777793283817366,0.015394912985274428,KN,1
