,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6649,0.6649,-0.4889204399953589,0.0012389583041316449,-0.6033489682790186,-0.4643115549392324,-0.33600590817835835,-0.27587148629247976,1.0
std,0.011149987543590461,0.011149987543590461,0.016460381622297383,0.002787137788543061,0.021135708257322916,0.01577277861638061,0.2082138327893482,0.02904457142764278,0.0
min,0.643,0.643,-0.5173824130879345,0.0,-0.631768953068592,-0.49040479760119937,-0.4511336940887925,-0.3282442748091603,1.0
25%,0.661,0.661,-0.4982393505159681,0.0,-0.6152710495963091,-0.47031542888360967,-0.44471965277143083,-0.2747842586816386,1.0
50%,0.665,0.665,-0.49082404491761217,0.0,-0.6054284738818709,-0.4657467298679629,-0.43237753385448674,-0.2698744769874477,1.0
75%,0.6707500000000001,0.6707500000000001,-0.4778281961733425,0.0,-0.5873023071254464,-0.4514422091332097,-0.4104515254463089,-0.2621737937656459,1.0
max,0.68,0.68,-0.46487603305785125,0.008257862810731823,-0.5671641791044776,-0.44309119278779474,0.07006157688435594,-0.2345679012345679,1.0
