,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7915,0.7915,-0.489306392932401,0.3219744067118332,-0.19283471654106216,-0.2661942791112487,-0.26065382761129874,0.18712819104363979,1.0
std,0.01224064268465237,0.01224064268465237,0.030579266597255125,0.02171581938567519,0.029808809476926504,0.04186083936798286,0.032137245176954175,0.06532804763853417,0.0
min,0.768,0.768,-0.5540041380027934,0.2870841487279843,-0.23105474791215597,-0.3432309697015579,-0.30556989249099975,0.09453188054882969,1.0
25%,0.787,0.787,-0.5049740665589062,0.3120886166177984,-0.20996865227834113,-0.2858020126804911,-0.27951016648563476,0.13935721544451085,1.0
50%,0.7925,0.7925,-0.4834667211835343,0.3199980831272602,-0.1938551469786708,-0.26536428944194634,-0.2616840917028194,0.1975805957941686,1.0
75%,0.8005,0.8005,-0.47285879209326825,0.3364027411445207,-0.19026885222475873,-0.2421575166641527,-0.24019710198494176,0.22286365694993412,1.0
max,0.808,0.808,-0.44211376845507383,0.3616743573602536,-0.12121212121212122,-0.19115586506890853,-0.2085051985285985,0.288542772861357,1.0
