,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.833873282792489,0.833873282792489,-0.45352382805693414,0.2870970816561369,-0.12564855058899688,-0.17381407785396774,-0.14768621230845785,0.0902200906142628,1.0
std,0.012295392486962441,0.012295392486962441,0.03744207536878113,0.040923049781405,0.0720072983782289,0.03948481079100701,0.03210049231741584,0.06747280456890761,0.0
min,0.8114973262032086,0.8114973262032086,-0.5125352249538431,0.21751995424820353,-0.23013718729366883,-0.21540975779584343,-0.18938464873820152,-0.0054078413699864825,1.0
25%,0.8294890793119,0.8294890793119,-0.49049984485955245,0.2591681252549657,-0.1681612425179966,-0.20514832402012112,-0.17222083156952853,0.029969174762223223,1.0
50%,0.8322192513368984,0.8322192513368984,-0.4358383433686176,0.29622249077139473,-0.14201334546974642,-0.17881879263295591,-0.1493911742051245,0.09717528804039627,1.0
75%,0.8430916178081309,0.8430916178081309,-0.42407578059563433,0.31892050947977174,-0.08612296312178386,-0.14959759967563896,-0.13400170198924177,0.1494541225559345,1.0
max,0.8514056224899599,0.8514056224899599,-0.4121700740553199,0.33176413242858427,0.029174182417065375,-0.09345375444007159,-0.09571704492347241,0.16899642700432518,1.0
