accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.738,0.738,-0.20578067985404264,0.6239691173890156,-0.15465865178188054,-0.12324958920250795,-0.105452615133566,0.13634806440561834,DT,1
0.762,0.762,-0.15623662494649976,0.6989440419300139,-0.07179856115107908,-0.05457004401461389,-0.1282970076606667,0.14638759031024226,DT,1
0.752,0.752,-0.2207010296072121,0.5997735060108019,-0.08610789778104955,-0.13538083597723718,-0.05498263273923937,-0.003380158033362557,DT,1
0.766,0.766,-0.19122906079427815,0.655359565807327,-0.06382397157304909,-0.08957995633415454,-0.0957415421654715,0.06867259447443633,DT,1
0.732,0.732,-0.15126258987045849,0.7128374270428015,-0.0022567370237620565,-0.07892245663794747,-0.06398347659366956,-0.008156573834196879,DT,1
0.74,0.74,-0.16344737010698956,0.6590149692595563,-0.07845479888490636,-0.0977650581875808,-0.05920223496016169,0.024751427966998085,DT,1
0.733,0.733,-0.20282216592830937,0.6470461240607001,-0.10781375487257838,-0.11717848237456079,-0.10235959079603014,0.09640382094025096,DT,1
0.75,0.75,-0.18445512820512816,0.6562126642771805,-0.09781305024625508,-0.09210188877765868,-0.11201105079984357,0.1335496596042502,DT,1
0.746,0.746,-0.14219647629258614,0.7132854722916835,-0.04651255559766243,-0.046155958763028304,-0.13541436033316026,0.13111389807319573,DT,1
0.766,0.766,-0.19656314501032013,0.6276426460559219,-0.07689671584959545,-0.11092034059064168,-0.053750108968642574,0.0001143510577472917,DT,1
0.813,0.813,-0.22471352666282562,0.5740504793107634,-0.12421640188922278,-0.1112933153471171,-0.054751153369863845,0.04610337573875589,LR,1
0.82,0.82,-0.21633286533146134,0.5878982299199158,-0.05845837615621785,-0.08845938239798934,-0.05859620964062144,0.004222013727717161,LR,1
0.802,0.802,-0.2160253638852861,0.5977458741446398,-0.07636975496897669,-0.1146704563857506,-0.03295765679719832,-0.0222222222222222,LR,1
0.826,0.826,-0.2017452174713969,0.6252194613896742,-0.04412425076631721,-0.07622112216180564,-0.060408991675657914,0.01277630415561451,LR,1
0.817,0.817,-0.1871066916462507,0.630350194552529,-0.06843223151466882,-0.09906229662655051,-0.01200058072009294,-0.038617886178861804,LR,1
0.823,0.823,-0.20943045678775069,0.5828627938877723,-0.1522633744855968,-0.1265089033876494,-0.005223794290692335,-0.002262011827869087,LR,1
0.792,0.792,-0.2315600750763369,0.5867413258674132,-0.09067403185050238,-0.12249750975241169,-0.0552051180343127,0.00855926312130692,LR,1
0.823,0.823,-0.20400641025641025,0.6128345498783455,-0.05328297649730773,-0.07711346915781958,-0.06620590217602741,0.050035319048740284,LR,1
0.82,0.82,-0.20630170744587217,0.6124979335427344,-0.05028222669884519,-0.07883129413637757,-0.06691537335472084,0.020578407650651,LR,1
0.798,0.798,-0.21270740331845306,0.5893110905159098,-0.0934792955735364,-0.11778385849434042,-0.02605058050061787,-0.034412955465587064,LR,1
0.794,0.794,-0.24383842263619487,0.5142356129443647,-0.17818806354658645,-0.14332241208863006,-0.04865572096060916,0.036127836961556276,KN,1
0.807,0.807,-0.20244080976323903,0.587712009384623,-0.08894141829393631,-0.08422047385936367,-0.07421449628746493,0.044037940379403784,KN,1
0.791,0.791,-0.18882804118428853,0.6238916884608023,-0.051298769586707316,-0.09121793312693033,-0.04950500712692822,-0.012244170654719472,KN,1
0.813,0.813,-0.18989551922021858,0.624100263182928,-0.08707706124680303,-0.07342233181990404,-0.07583659214566264,0.06310972543497939,KN,1
0.798,0.798,-0.18471281484683993,0.6290478181175033,-0.06239214124518777,-0.10122392367890222,-0.01803704258608939,-0.04299060623171294,KN,1
0.809,0.809,-0.20001281312063557,0.5791034715200539,-0.13513872295234308,-0.12041734336979659,-0.010355910947305924,-0.017942437232088188,KN,1
0.783,0.783,-0.23672657566262073,0.564814678575107,-0.12949795302736478,-0.13419342095812684,-0.05669688359554578,0.026291844260332375,KN,1
0.801,0.801,-0.1860576923076923,0.6220703125,-0.04613774976395235,-0.06964980520748429,-0.08299372612988684,0.05726509353741499,KN,1
0.796,0.796,-0.17719351586628473,0.624319326875774,-0.07008795899236098,-0.0633885381633198,-0.09248567942022133,0.06642278998761414,KN,1
0.783,0.783,-0.21890750252004032,0.5586684085740553,-0.12721561161351735,-0.1313014159891404,-0.025434742924266243,-0.029334730225248823,KN,1
