accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.873,0.873,-0.6289290058254914,0.1992583083725574,-0.20478565491034317,-0.2660244015801487,-0.23458655934731168,0.14650262018683072,DT,1
0.885,0.885,-0.5540502162008648,0.27525023938215853,-0.11313644054760807,-0.15365934176913112,-0.2306223948624932,0.18403580753450202,DT,1
0.853,0.853,-0.5580455076780195,0.28440602445509894,-0.06855670103092781,-0.20750126286881104,-0.3070315930506364,0.1874276720825811,DT,1
0.874,0.874,-0.6011989860278483,0.2378501043269011,-0.19326241134751765,-0.2425324260430643,-0.2179995011236088,0.1939821955245285,DT,1
0.866,0.866,-0.5737217978895454,0.2662400163833709,-0.09511889862327905,-0.1924842613417147,-0.30056408340313534,0.21630595179537626,DT,1
0.873,0.873,-0.63162278172849,0.22013921847808893,-0.12262663218318304,-0.25562568307071576,-0.2624914198657314,0.17613132209405502,DT,1
0.876,0.876,-0.6701483518022723,0.2007255023626557,-0.26862137585329604,-0.33041616012435326,-0.22440546536757686,0.1490640952921157,DT,1
0.869,0.869,-0.6511217948717949,0.1976698262243286,-0.17609321811992673,-0.29510735750768946,-0.22495529237617604,0.14239551917277032,DT,1
0.859,0.859,-0.6259701397001168,0.2288547406188087,-0.1853671719529273,-0.30055226051180484,-0.27425218231284076,0.13744893086432852,DT,1
0.847,0.847,-0.5781292500680011,0.2520080321285141,-0.17226735142342164,-0.2550989349580385,-0.28452894486518376,0.17268041237113402,DT,1
0.899,0.899,-0.6685551501184304,0.18162405720442748,-0.1945730910818192,-0.2753949384307758,-0.14485318242100342,0.051889750783957744,LR,1
0.924,0.924,-0.6160144640578563,0.2341854925732358,-0.13613290263036448,-0.17798467561424763,-0.10526468933665721,0.07130035373000371,LR,1
0.912,0.912,-0.6275960352916686,0.22190899706185976,-0.10783505154639184,-0.20510553720965455,-0.14114065555110078,0.027062999112688557,LR,1
0.909,0.909,-0.6437241451117491,0.21286389344563328,-0.20973461450469,-0.2445708405728996,-0.10691748735689387,0.119971870604782,LR,1
0.911,0.911,-0.6319354373829081,0.22444287230279447,-0.09052075964520867,-0.19582428959704043,-0.17152605078136993,0.07876638727702558,LR,1
0.908,0.908,-0.6329201101928374,0.20844099913867356,-0.12470825711221845,-0.19237495905921115,-0.18582940408641677,0.14082687338501293,LR,1
0.914,0.914,-0.6867723978405549,0.20229999395717027,-0.19491674853270868,-0.2805453116008645,-0.11450894471610887,0.06293202380634658,LR,1
0.911,0.911,-0.6913461538461538,0.16589327146171695,-0.21019900497512434,-0.2846388547278709,-0.082918422393768,0.0319552836954229,LR,1
0.896,0.896,-0.6796178649725559,0.17510755455419488,-0.24980959634424982,-0.3110396509736444,-0.13130371631933282,-0.017501935310154496,LR,1
0.882,0.882,-0.6479943679098866,0.214267698814582,-0.21231574529023978,-0.2988780262725733,-0.17406541555534127,0.07795344751866491,LR,1
0.894,0.894,-0.6392196402278985,0.1820564805144273,-0.21974824842655272,-0.244700952140709,-0.17676849367013753,0.09082403742353365,KN,1
0.914,0.914,-0.6041344165376661,0.21384066834968637,-0.17384504947956725,-0.17972626305754064,-0.12385372970396957,0.04041811846689896,KN,1
0.897,0.897,-0.5925045235464604,0.23006096672839635,-0.06402061855670105,-0.17930400936708168,-0.18762296058134606,0.01601339836633954,KN,1
0.909,0.909,-0.5938985467200084,0.22472162684928643,-0.161461908030199,-0.17324900397995796,-0.15548992616297763,0.1234436683874886,KN,1
0.901,0.901,-0.6069078157275304,0.22583412482000062,-0.10749850356423796,-0.17680689589239468,-0.20621086439481484,0.10495803409189237,KN,1
0.895,0.895,-0.6499775770388878,0.18075742894056848,-0.1760550053617611,-0.24948654357206382,-0.18607596000978355,0.08192567567567569,KN,1
0.913,0.913,-0.6759311506769277,0.19185737730802538,-0.22035819542053958,-0.2628159026529,-0.12530475554917975,0.05104657403542251,KN,1
0.898,0.898,-0.6666666666666667,0.16666666666666666,-0.21982194291699397,-0.2755008355296499,-0.1358173076923077,0.055288461538461536,KN,1
0.887,0.887,-0.6493495063289113,0.1858409742982685,-0.21261332088543838,-0.2802179343539931,-0.1709988575735805,-0.0037563451776649742,KN,1
0.874,0.874,-0.6161858589737436,0.2149104030334536,-0.19720500728377077,-0.26413857865996654,-0.20264310878965477,0.07275803722504229,KN,1
