,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8787,0.8787,-0.4197217156424956,0.36563292233597816,-0.12716564479349923,-0.14987403707559074,-0.0755099270977668,0.03141504953770565,1.0
std,0.009092732140439303,0.009092732140439303,0.024623660993306377,0.026168339846802453,0.04427387209466739,0.02198962282447984,0.027749822732344005,0.04772677599053653,0.0
min,0.863,0.863,-0.46426282051282053,0.3161000944287063,-0.1966755487882249,-0.1833731144036126,-0.13019265797954324,-0.03485635846651633,1.0
25%,0.87525,0.87525,-0.4322172047186364,0.3490597744404519,-0.15571276992888886,-0.16105054097084104,-0.09037542897060014,0.009392763785735024,1.0
50%,0.878,0.878,-0.4176402346264853,0.3673153618776486,-0.12086268549973184,-0.15466748571314623,-0.07099770514221902,0.029770011426636545,1.0
75%,0.882,0.882,-0.4085908740110441,0.3792392560016246,-0.09378341757675096,-0.12979680638635793,-0.055135240857083184,0.04826947296882524,1.0
max,0.893,0.893,-0.38527805799747,0.40177272783779416,-0.0634251368081098,-0.12239993267166474,-0.0442700681161283,0.13606837606837607,1.0
