accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.7637362637362637,0.7637362637362637,0.05402528276779772,1.1181950509461427,-0.028068340306834028,0.027677934535786902,0.028567826970268884,0.029428517182456787,DT,1
0.8186813186813187,0.8186813186813187,0.02756981580510992,1.0595941433341896,0.14555555555555555,0.08066308243727598,-0.07867250423674231,0.030393013100436683,DT,1
0.7948717948717948,0.7948717948717948,-0.016783022793471714,0.9614526919401083,-0.12321144674085849,-0.012399591424083783,-0.05464413574292022,0.16971080669710809,DT,1
0.8095238095238095,0.8095238095238095,-0.027366255144032903,0.9426724137931035,-0.14505813953488367,-0.08102933334150614,0.10228055512130992,-0.0432630906768838,DT,1
0.7893772893772893,0.7893772893772893,0.0446502057613169,1.1101522842639595,-0.043718592964824166,-0.007225150140948669,0.061382713368380706,-0.026508742244782862,DT,1
0.8021978021978022,0.8021978021978022,0.04432560903149135,1.10398661834402,-0.11784334387074114,0.0049913715428903105,0.032331230669959715,0.09261453396524488,DT,1
0.7710622710622711,0.7710622710622711,0.00258695027306699,1.0055418719211824,-0.0398729710656317,-0.04767530429547753,0.09125027471750335,-0.10194902548725637,DT,1
0.8146788990825689,0.8146788990825689,0.017474151926856363,1.0370303304662742,0.07413419913419916,-0.013087598364833336,0.037952246370949266,-0.12580943570767808,DT,1
0.8220183486238533,0.8220183486238533,0.019701542588866527,1.0449159021406729,-0.05090497737556565,0.025272148993376597,-0.04775341228433862,0.13010842368640532,DT,1
0.8018348623853211,0.8018348623853211,-0.02646464646464647,0.9407239819004525,0.1767320261437908,0.07338284808873041,-0.08766183969764021,0.016375781081663432,DT,1
0.8296703296703297,0.8296703296703297,0.061743180306054524,1.1445482866043613,-0.024058577405857706,0.0278652950847847,0.013206045993134324,0.04630416312659305,LR,1
0.8608058608058609,0.8608058608058609,-0.08544266191325012,0.8050962320412036,-0.026666666666666616,-0.038482676224611684,0.006335191586990155,-0.031746031746031744,LR,1
0.8534798534798534,0.8534798534798534,0.07087706320218223,1.169767441860465,0.134870164281929,0.1084287859460562,-0.0958896621012662,0.09047619047619046,LR,1
0.8516483516483516,0.8516483516483516,0.09300411522633745,1.2112149532710281,-0.0606104651162791,0.03380915858577188,0.030227803738317738,0.0645443925233645,LR,1
0.8516483516483516,0.8516483516483516,-0.020164609053497984,0.9478723404255318,-0.1706867671691793,-0.0841238713894677,0.0855868674190897,-0.012572533849129597,LR,1
0.8809523809523809,0.8809523809523809,0.040879382055852675,1.0996812518110692,-0.023357920618194528,-0.00972243856996683,0.03417542696362187,-0.01649175412293853,LR,1
0.826007326007326,0.826007326007326,-0.01006036217303824,0.9770642201834863,-0.07198306280875089,-0.06957420243445181,0.09894387369232,-0.10200961118392313,LR,1
0.8715596330275229,0.8715596330275229,0.05079894044262151,1.1104710582551331,0.017857142857142905,0.016093528275990435,0.009064690861173189,-0.01037117903930132,LR,1
0.8385321100917431,0.8385321100917431,0.09427397719651243,1.2210102201257862,-0.009954751131221684,0.09595430145302271,-0.08889750010794005,0.20433962264150943,LR,1
0.8715596330275229,0.8715596330275229,0.0036363636363636598,1.0083333333333333,0.1644444444444444,0.1061279461279461,-0.11512979254914739,0.09764309764309764,LR,1
0.8076923076923077,0.8076923076923077,0.08143712574850298,1.21139896373057,-0.04463040446304045,0.05283928704510646,-0.004808447165960156,0.11892425363927954,KN,1
0.8534798534798534,0.8534798534798534,-0.09637551990493165,0.7649956534337874,-0.036666666666666625,-0.050352449223416945,0.022026199473648672,-0.06557881773399016,KN,1
0.8443223443223443,0.8443223443223443,0.050210365712700544,1.128202101286743,0.05325914149443556,0.0765200717053344,-0.08642243298601839,0.13117819930537,KN,1
0.8608058608058609,0.8608058608058609,0.003292181069958877,1.0076555023923446,-0.1543604651162791,-0.05741217773473418,0.07574955138411456,0.01987486198012514,KN,1
0.836996336996337,0.836996336996337,-0.07674897119341567,0.7868571428571428,-0.22043551088777225,-0.13710509574586058,0.1260293693488762,-0.08403361344537814,KN,1
0.8553113553113553,0.8553113553113553,0.013784907902554933,1.0346372051358614,-0.059185107130312664,-0.03307081443472155,0.05278011657768414,-0.026589315929417462,KN,1
0.8186813186813187,0.8186813186813187,-0.042828398965219894,0.9005340453938585,-0.09209597741707831,-0.10136979017339813,0.12444596432132472,-0.1483030004918839,KN,1
0.8550458715596331,0.8550458715596331,0.04960266598308127,1.1127951034683765,0.06114718614718617,0.01599941948622946,0.012737062938555754,-0.054595989676394674,KN,1
0.8385321100917431,0.8385321100917431,0.0687038900067069,1.1673815359477124,0.012669683257918618,0.0769870155420028,-0.07884927943576896,0.15728900255754477,KN,1
0.8623853211009175,0.8623853211009175,-0.082020202020202,0.7959798994974875,0.03686274509803922,0.007993662111309169,-0.0441870521127098,0.014447236180904516,KN,1
