,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8051,0.8051,-1.0,0.0,-1.0,-1.0,-0.3051057050538458,-0.20541675059310824,1.0
std,0.007489993324429579,0.007489993324429579,0.0,0.0,0.0,0.0,0.0075650416506138785,0.016358879458491956,0.0
min,0.794,0.794,-1.0,0.0,-1.0,-1.0,-0.3142017425844065,-0.22981366459627328,1.0
25%,0.799,0.799,-1.0,0.0,-1.0,-1.0,-0.31044756075511803,-0.21286559113178602,1.0
50%,0.807,0.807,-1.0,0.0,-1.0,-1.0,-0.30773208008619907,-0.20613800589741096,1.0
75%,0.8105,0.8105,-1.0,0.0,-1.0,-1.0,-0.29897274849648303,-0.19690374305248143,1.0
max,0.815,0.815,-1.0,0.0,-1.0,-1.0,-0.29401517606070426,-0.17995910020449898,1.0
