,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8583521946971256,0.8583521946971256,-0.44520577682137574,0.14811887391545736,-0.5321496083237877,-0.3233490061860524,-0.1599168121223943,0.2650793463183426,1.0
std,0.017414047415430754,0.017414047415430754,0.03373754753785689,0.03307844352416667,0.10531895396762246,0.05242001579460793,0.07375492969635696,0.1493624041778172,0.0
min,0.826625386996904,0.826625386996904,-0.5129436665581244,0.08442313281022959,-0.7347792998477931,-0.42582878360574866,-0.3457973242668761,0.018129770992366415,1.0
25%,0.8500772797527048,0.8500772797527048,-0.457992137569441,0.13781431761003746,-0.5816596425226598,-0.34775177786375283,-0.17770604015269265,0.20901159798495986,1.0
50%,0.8578052550231838,0.8578052550231838,-0.44425305207687127,0.1546704744211279,-0.5385354844423113,-0.32495786262937765,-0.13822174029473666,0.23836885793407536,1.0
75%,0.8639349988754959,0.8639349988754959,-0.42239093627292046,0.16766504488911652,-0.4737448664119384,-0.29295745356234054,-0.1327855476086923,0.30963842291360577,1.0
max,0.893353941267388,0.893353941267388,-0.4019456807029556,0.19139878840801178,-0.34172661870503596,-0.2345773730665817,-0.0667073334913596,0.5995903737839222,1.0
