,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7436,0.7436,-0.026456491948419,0.943168403681802,0.0036509960589104053,-0.011250008209084613,-0.014011479562752028,-0.000945355959931482,1.0
std,0.008796463936024403,0.008796463936024403,0.023496148579841634,0.049641344230883414,0.05174374186665682,0.02505398798037098,0.023335537521355965,0.04283950506865757,0.0
min,0.726,0.726,-0.06891803173688171,0.8562482256475342,-0.07399706457925637,-0.053837709414741405,-0.04182304698359744,-0.09613152804642167,1.0
25%,0.73875,0.73875,-0.03779207151919464,0.9155557897527713,-0.03740638254901532,-0.02363403558322302,-0.032147266852417505,-0.015298357056119746,1.0
50%,0.743,0.743,-0.026135379363871974,0.9415180363942304,0.012359742120223838,-0.012114000585675085,-0.01785225491169505,0.00683163232458095,1.0
75%,0.7505,0.7505,-0.016095876063498646,0.9650144674095408,0.03658793445443756,0.005988860266643036,-0.0027385393733389413,0.026875298055791294,1.0
max,0.755,0.755,0.009777407946744365,1.0232213438735178,0.091925308040818,0.029403272125767918,0.028232621634113816,0.050667558137105384,1.0
