,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8071999999999999,0.8071999999999999,-0.012130828435428665,0.9734496217140013,0.004604100106310749,-0.006086055363062672,0.0011399176592070417,-0.012896631951446774,1.0
std,0.009908470001860884,0.009908470001860884,0.02477943983360376,0.0574844530922125,0.029283908121142944,0.016550591751998397,0.025705641921207903,0.049175140874062016,0.0
min,0.795,0.795,-0.04454556005106475,0.899618530576172,-0.0411111111111111,-0.028378168970433257,-0.02743390433379042,-0.08410138248847926,1.0
25%,0.79825,0.79825,-0.03235187844597531,0.9261643897391163,-0.006142522272854195,-0.020891872496518193,-0.01884135445663785,-0.046281186409102636,1.0
50%,0.8095000000000001,0.8095000000000001,-0.013669730142607611,0.9673966259730046,0.004363938406491519,-0.005121323550875197,-0.008807246420842393,-0.018446322810649188,1.0
75%,0.81375,0.81375,0.002817012881747183,1.0072116029415565,0.01763280556153829,0.005844976931874128,0.024928634213316595,0.026751363172741252,1.0
max,0.824,0.824,0.029780288361524077,1.072470258377305,0.0663682864450128,0.022914462593887797,0.041277495561967664,0.0703794927932859,1.0
