accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.7692307692307693,0.7692307692307693,0.05801729873586159,1.1280469897209986,0.05307201057035893,0.08305391485652416,-0.08563265445669047,0.12315648343229266,DT,1
0.8076923076923077,0.8076923076923077,-0.029233511586452765,0.9365325077399381,-0.12262626262626264,-0.02766051317775456,-0.017728082225217184,0.11204146730462519,DT,1
0.8021978021978022,0.8021978021978022,-0.04003883674696013,0.9080386534989912,-0.12232142857142858,-0.05664146853224694,0.03220242444771727,0.02524845554660221,DT,1
0.815018315018315,0.815018315018315,-0.0981481481481481,0.7961538461538462,-0.13996426444312093,-0.07089315560449395,-0.02003353090309612,0.08639910813823859,DT,1
0.8058608058608059,0.8058608058608059,-0.03456790123456793,0.9138461538461538,0.03760869565217395,-0.007561178539439384,0.005200234744456175,-0.05407925407925407,DT,1
0.8186813186813187,0.8186813186813187,0.12073677956030904,1.281908990011099,0.11085972850678727,0.08061234600521845,-0.015709432388660294,-0.014824797843665777,DT,1
0.782051282051282,0.782051282051282,0.029318769761425723,1.0609683203825464,0.027921818907060247,0.012858069641012895,0.014045279102202324,-0.031966527196652716,DT,1
0.8165137614678899,0.8165137614678899,0.015466119798342282,1.0326361341507393,0.11838340486409149,-0.013408789774681087,0.03616508313316496,-0.1683861459100958,DT,1
0.8256880733944955,0.8256880733944955,-0.0676559356136821,0.8471590909090909,-0.1220957799905168,-0.049386447988988794,-0.023324399226926293,0.09141414141414142,DT,1
0.7908256880733945,0.7908256880733945,0.06545454545454549,1.1440000000000001,-0.03222222222222226,0.07648148148148144,-0.08922364672364677,0.2052991452991453,DT,1
0.8333333333333334,0.8333333333333334,0.03153692614770459,1.0724770642201835,0.05967848491521688,0.06683278326794315,-0.07731949313586102,0.09589340323285275,LR,1
0.8571428571428571,0.8571428571428571,-0.015092097445038588,0.966196433324461,-0.06727272727272726,-0.006688726343898749,-0.020724707696324923,0.08247634718222951,LR,1
0.847985347985348,0.847985347985348,-0.034074622035230484,0.920650301464255,-0.0625,-0.048703638772011844,0.04286328873846809,-0.039760348583878,LR,1
0.8717948717948718,0.8717948717948718,-0.1111111111111111,0.75,-0.06670637284097669,-0.06250593467436019,0.020833333333333322,-0.03888888888888889,LR,1
0.8608058608058609,0.8608058608058609,-0.07839506172839505,0.8015625,-0.11934782608695649,-0.0698326732022384,0.01901414850279004,0.006853070175438597,LR,1
0.8809523809523809,0.8809523809523809,0.015210932857991688,1.036550542547116,-0.02488687782805432,-0.03258942431548702,0.052863841246428775,-0.06134157105030891,LR,1
0.836996336996337,0.836996336996337,0.010347801092267905,1.0235910878112713,0.1102911846828879,-0.002684570327428401,0.03587268562113194,-0.15179316096747292,LR,1
0.8862385321100917,0.8862385321100917,0.0467828761855934,1.1008565902182923,0.13733905579399142,0.012065754312090046,0.0050099713021061545,-0.12987012987012986,LR,1
0.8495412844036697,0.8495412844036697,-0.05357142857142855,0.875,-0.07847321005215746,-0.028452905966517603,-0.02484350547730832,0.07198748043818465,LR,1
0.8715596330275229,0.8715596330275229,-0.020404040404040424,0.9536697247706422,0.06000000000000005,0.026296296296296325,-0.03541400079847565,0.009829619921363025,LR,1
0.815018315018315,0.815018315018315,0.07544910179640718,1.1928571428571428,0.1266240916097775,0.11175596829461276,-0.10424751867960302,0.11054421768707481,KN,1
0.8461538461538461,0.8461538461538461,-0.00035650623885918886,0.9991349480968857,-0.0638383838383838,0.006139556484384093,-0.03607814259724511,0.11064425770308123,KN,1
0.8388278388278388,0.8388278388278388,-0.0002774053354293038,0.9992988196797943,-0.013392857142857095,-0.013397379171397383,0.020511022904472376,-0.023056458764410287,KN,1
0.8772893772893773,0.8772893772893773,-0.015432098765432056,0.9642857142857144,0.07286082985904307,0.04179533040679657,-0.05292960662525882,0.03619047619047619,KN,1
0.847985347985348,0.847985347985348,-0.06625514403292182,0.8191011235955056,-0.06434782608695655,-0.0506014314709967,0.02288940772086838,-0.03495630461922597,KN,1
0.8644688644688645,0.8644688644688645,0.0901960784313725,1.2254901960784312,0.09276018099547512,0.04440928757802953,-0.0016679616679616538,-0.03616161616161616,KN,1
0.8241758241758241,0.8241758241758241,-0.006036217303822977,0.986111111111111,0.08516154766653372,-0.018833618226286486,0.05029867819013726,-0.16071428571428573,KN,1
0.8678899082568807,0.8678899082568807,0.0708792617277621,1.1611774992713495,0.18454935622317592,0.03755769697951249,-0.010850886237541102,-0.1324200913242009,KN,1
0.8440366972477065,0.8440366972477065,-0.08115358819584173,0.8042071197411003,-0.16571834992887624,-0.06662093045033154,-0.02255623811430285,0.1092233009708738,KN,1
0.8642201834862385,0.8642201834862385,0.01595959595959595,1.0395,0.10888888888888892,0.06370370370370372,-0.06160682975703434,0.03285714285714285,KN,1
