,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8524999999999998,0.8524999999999998,-0.17746635916487133,0.6428007746814723,-0.04922638600129623,-0.05452872417170468,-0.05047536994758175,0.02362047601226417,1.0
std,0.007412451985979034,0.007412451985979034,0.023585085841865285,0.04119116783993825,0.04332442573061346,0.022993412890166872,0.020291910199274406,0.03552895597912026,0.0
min,0.838,0.838,-0.21436885747542983,0.5837255907163165,-0.10799150404885172,-0.09479167809006148,-0.06958514265531082,-0.01736434108527131,1.0
25%,0.84825,0.84825,-0.1907622790352706,0.6154848103023521,-0.08161464729037995,-0.06920763124920137,-0.06240120300556066,-0.0009059758165817985,1.0
50%,0.8545,0.8545,-0.18307687978801468,0.6325006494592672,-0.043522400143494455,-0.054451261955295635,-0.05814523504493084,0.0163185132208912,1.0
75%,0.85825,0.85825,-0.16085322800123503,0.6682964205979854,-0.03210147497702581,-0.04144238511770013,-0.04387978354780236,0.03961308414032319,1.0
max,0.861,0.861,-0.14269828317253075,0.7071575711996861,0.03476706278262698,-0.018194706221672803,-0.006854694712036868,0.10109376659233299,1.0
