,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,7.0,5.0,10.0,10.0,10.0
mean,0.8043387980780838,0.8043387980780838,0.02554495085466068,1.045651447020165,0.07145475536015214,-0.025251328020188014,-0.20431932995664998,-0.035183191699942176,1.0
std,0.01384735466714225,0.01384735466714225,0.37321563313799005,0.8415717928218351,0.3629692818838253,0.2419532672320259,0.23749126697686604,0.3434901717111562,0.0
min,0.7835671342685371,0.7835671342685371,-0.4596774193548387,0.0,-0.75,-0.4423076923076923,-0.49767609321811995,-0.273542600896861,1.0
25%,0.7977913658642587,0.7977913658642587,-0.3146551724137931,0.24166666666666664,0.1844326004885632,0.015991068643386022,-0.4537167538538449,-0.22198963317384368,1.0
50%,0.8042168674698795,0.8042168674698795,0.048476883897087625,1.1074474474474474,0.2152466367713004,0.03294147712752364,-0.17343786337335432,-0.19675166203820582,1.0
75%,0.8123445686553831,0.8123445686553831,0.23395667363197076,1.5057278796549183,0.22013249907986748,0.08507944389275077,0.029166261443543014,0.023432297447280787,1.0
max,0.8253012048192772,0.8253012048192772,0.5522088353413654,2.233183856502242,0.22580645161290325,0.18203906254309177,0.05131675499388505,0.8063063063063063,1.0
