,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.832294791875014,0.832294791875014,-0.20408796129724535,0.612264104961736,-0.17910873359154741,-0.1009155744626207,-0.06043440375436904,0.12714059061962485,1.0
std,0.013471579114387355,0.013471579114387355,0.0464473057326879,0.06798312991501873,0.0673422054024266,0.039189990528166754,0.024793776610377738,0.037577710154932616,0.0
min,0.8162544169611308,0.8162544169611308,-0.2894927536231884,0.4891304347826087,-0.27259701492537314,-0.14362297881776473,-0.10660311695528416,0.07244397759103641,1.0
25%,0.823321554770318,0.823321554770318,-0.22432725528346079,0.578402902170581,-0.23367150458384253,-0.13577507108815537,-0.07028542901860996,0.10665112252612095,1.0
50%,0.82970184123386,0.82970184123386,-0.19888991311028828,0.6150679533898107,-0.1678548729730931,-0.10234509093325891,-0.06199273804701555,0.11863086426521922,1.0
75%,0.8405070754716981,0.8405070754716981,-0.17245489729022484,0.6601289416154158,-0.1462043245046912,-0.07734455918085398,-0.04016148625218653,0.14461989027168845,1.0
max,0.8537735849056604,0.8537735849056604,-0.14061930783242255,0.7067426400759734,-0.042962125494629744,-0.021481062747314872,-0.025783964782614605,0.2107843137254902,1.0
