,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8932256594884104,0.8932256594884104,-0.7147026625981765,0.03412517343043246,-0.6387375751639848,-0.4487456127514597,-0.24884750309906653,0.2532013052338432,1.0
std,0.014419731428873149,0.014419731428873149,0.02124067242854943,0.01290656081211981,0.1129004674414515,0.0461109947427124,0.12188201295685659,0.2397478089672882,0.0
min,0.8679245283018868,0.8679245283018868,-0.7440948431301839,0.018371096142069807,-0.8451721242653233,-0.5137572613845902,-0.4778371053984317,-0.011904761904761904,1.0
25%,0.8866313309776207,0.8866313309776207,-0.7267969366043995,0.025084515366430263,-0.7040882682387463,-0.4744266177607024,-0.33788878097086317,0.07078722334004024,1.0
50%,0.8956992966197747,0.8956992966197747,-0.7203960914277173,0.03190139025340585,-0.6312747459521417,-0.46501766710881154,-0.21686363916546791,0.2002798908355043,1.0
75%,0.9042147948752138,0.9042147948752138,-0.6945544314989502,0.042923880867056695,-0.5963159187569305,-0.41831002663553774,-0.1659712734385509,0.40657582477435417,1.0
max,0.9091981132075472,0.9091981132075472,-0.684727840055472,0.059716194169975687,-0.4337391304347826,-0.3605018035522044,-0.11265977612131459,0.7378238341968912,1.0
