,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,7.0,5.0,10.0,10.0,10.0
mean,0.857316641314758,0.857316641314758,-0.07454525840521353,0.8281946535051127,-0.14054889133676918,-0.12448570504721197,-0.1839809574628233,-0.04636294267713559,1.0
std,0.010006120279295152,0.010006120279295152,0.3927015901338151,0.9063576812824489,0.3958117383713945,0.25472207226739624,0.2862732158238347,0.21280762885462393,0.0
min,0.8433734939759037,0.8433734939759037,-0.4475806451612903,0.0,-0.788135593220339,-0.4363754889178618,-0.5159734929034172,-0.17889908256880735,1.0
25%,0.8498995983935743,0.8498995983935743,-0.4154289079369234,0.0,-0.41586164779036194,-0.30098179251013807,-0.46412566149108125,-0.15967985974350354,1.0
50%,0.8565725829168377,0.8565725829168377,-0.17034809875367152,0.6298363095238095,0.1435406698564593,-0.12183051969546506,-0.18051107997160093,-0.14354086229086227,1.0
75%,0.8616540309534733,0.8616540309534733,0.10339599386182578,1.2637280928151808,0.15905850261412247,0.037345600136297834,0.021933077300740136,-0.11014884088514225,1.0
max,0.8734939759036144,0.8734939759036144,0.5622489959839357,2.2844036697247705,0.1743589743589744,0.1994136757511073,0.32066798941798935,0.3779342723004695,1.0
