accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.807,0.807,-0.2694129697202483,0.5437940379403795,-0.12091503267973858,-0.10837843760149851,-0.12605400202516098,0.14345991561181434,DT,1
0.818,0.818,-0.3161732646930588,0.4857051765869401,-0.1328642563325395,-0.1466675503223014,-0.09195423226146177,0.07646212847555131,DT,1
0.816,0.816,-0.24333477446317914,0.5761265219028492,-0.023539876768202794,-0.08890730629956729,-0.0900412016900218,0.028694918827746135,DT,1
0.825,0.825,-0.26304007432592075,0.5526466341569728,-0.0507872800246989,-0.08006648408033877,-0.12591496734941626,0.10588531187122735,DT,1
0.813,0.813,-0.24745000080062768,0.5720259772629713,-0.09841469157118199,-0.09419426582842277,-0.11152097383342453,0.12562277580071174,DT,1
0.813,0.813,-0.2803190467038247,0.5188850404090385,-0.10631972087080455,-0.12787490074677285,-0.08590691106753881,0.07283142389525368,DT,1
0.81,0.81,-0.28811544787677235,0.5207875713886337,-0.12820945945945939,-0.11891482080925082,-0.12563248590034304,0.1338860544217687,DT,1
0.807,0.807,-0.2967948717948718,0.49564270152505446,-0.12098335269066973,-0.12862169259130368,-0.1240944352819009,0.14084967320261435,DT,1
0.801,0.801,-0.2588852794802451,0.5559398331137463,-0.05260359057261976,-0.09867229320566705,-0.1219225933796129,0.07732046070460707,DT,1
0.791,0.791,-0.22443559096945548,0.5976190476190476,-0.07034623380777227,-0.08419634114917195,-0.12365543254097469,0.10210843373493977,DT,1
0.864,0.864,-0.30054093848025093,0.47353518362769836,-0.14771241830065363,-0.11204828993090316,-0.0665965673613678,0.0694840549649987,LR,1
0.863,0.863,-0.33427333709334833,0.4417635270541082,-0.1566139857111929,-0.14283328452703647,-0.04339337496318257,0.024848484848484842,LR,1
0.867,0.867,-0.2646234647964003,0.5373848780897462,-0.053935607046776024,-0.08906468838684348,-0.047244697704851554,0.0016847281668336267,LR,1
0.879,0.879,-0.2743731753907517,0.5300629655541381,-0.04893485643717199,-0.06060806831863716,-0.08668306120479313,0.07486702127659574,LR,1
0.869,0.869,-0.2980336583881763,0.4845396513286346,-0.11328116241002761,-0.11780462962118687,-0.03687648622061869,0.010602016607354686,LR,1
0.87,0.87,-0.300739957716702,0.47069767441860455,-0.12528871197601854,-0.12408444495103402,-0.03220375268430188,0.013965744400527003,LR,1
0.844,0.844,-0.32804677463892523,0.47057797756292263,-0.0763513513513513,-0.13468749239474626,-0.06829001459447602,-0.0005315967838394609,LR,1
0.878,0.878,-0.31266025641025635,0.45441834451901575,-0.09039876113046841,-0.1014298308452953,-0.060138753556467854,0.05106040268456377,LR,1
0.879,0.879,-0.2781200492870974,0.5040025113796892,-0.08319152556794007,-0.07986524190579526,-0.060888924218269816,0.03201130998964935,LR,1
0.861,0.861,-0.2726123617977887,0.5129843216281497,-0.0956540860387014,-0.09966107967057387,-0.04827251900846914,0.005002115322400025,LR,1
0.847,0.847,-0.28746559119134507,0.4631157340985174,-0.1697385620915033,-0.11251705731078454,-0.08487456604488704,0.08841610414657666,KN,1
0.842,0.842,-0.312373249492998,0.4450390141986099,-0.13827668326477593,-0.1326550674887289,-0.0658937079402387,0.020794326241134753,KN,1
0.845,0.845,-0.2478262958159197,0.5489004503125956,-0.0559967022476785,-0.0843315472264878,-0.06974500452455322,0.024380814304699766,KN,1
0.874,0.874,-0.28682356804465964,0.4943949512205452,-0.06884841000308739,-0.07915588597476864,-0.07427362924258989,0.03898817014850241,KN,1
0.856,0.856,-0.23914749163344057,0.5512521971665941,-0.0627396461645402,-0.06348010135327598,-0.08818544832357432,0.06960034774604311,KN,1
0.853,0.853,-0.2775001601640079,0.48342277877161605,-0.09880092387832329,-0.10854697292053501,-0.05387105934426596,0.014179104477611948,KN,1
0.848,0.848,-0.32298832634995345,0.4553748566030096,-0.10033783783783778,-0.13048718058433081,-0.06435272199135589,9.995002498749961e-05,KN,1
0.86,0.86,-0.3006410256410256,0.47005649717514125,-0.08188153310104529,-0.09869276092505284,-0.08140732002225648,0.07063029661016948,KN,1
0.84,0.84,-0.275519674833176,0.48444424481973886,-0.05068918573981107,-0.09663889621328335,-0.06599703808747948,-0.03328128614388155,KN,1
0.843,0.843,-0.25262804204867273,0.5388389923329683,-0.0804613785383016,-0.08780055381897817,-0.07345592104560006,0.03282622139764997,KN,1
