,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8108932352051618,0.8108932352051618,-0.3434582966728079,0.2980543363269805,-0.12766053303101793,-0.13295714911513096,-0.1364644592278886,0.12798205778979027,1.0
std,0.020832453971082066,0.020832453971082066,0.06377832096721474,0.1390840733147446,0.11087217982309584,0.06720501470363423,0.08467061400932095,0.16418618733761375,0.0
min,0.7857142857142857,0.7857142857142857,-0.4029708853238265,0.14594594594594595,-0.32773109243697474,-0.2087058410587822,-0.2292001833560064,-0.07414965986394559,1.0
25%,0.7934091138219579,0.7934091138219579,-0.38132488345712134,0.2088614593302759,-0.19007053941908714,-0.18109686305215644,-0.2113700262263063,-0.04302002224694105,1.0
50%,0.8139362166885102,0.8139362166885102,-0.3669779952609855,0.2698816908704621,-0.10881301148476724,-0.1320013309767401,-0.15963138607941413,0.16981958100379152,1.0
75%,0.8186813186813187,0.8186813186813187,-0.3207277067967452,0.3283290135977762,-0.08907184469777615,-0.1128184507085305,-0.05204317778109337,0.2693854568854569,1.0
max,0.8532110091743119,0.8532110091743119,-0.18687516021532935,0.6306990881458967,0.09235784136182534,0.020481664720498824,-0.02012085603389946,0.34913793103448276,1.0
