,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8003684545484997,0.8003684545484997,-0.3757286267147891,0.2880827656613002,-0.42396983473725747,-0.26390525753278593,-0.27502180374132307,0.4375089501553503,1.0
std,0.011267017044239465,0.011267017044239465,0.04266446257911114,0.05920706385610532,0.09107612558213339,0.05286177107254303,0.04327131529153817,0.09783794597399548,0.0
min,0.7739938080495357,0.7739938080495357,-0.44021819254017397,0.21811992668237756,-0.5762581636573185,-0.3344339913893828,-0.35135882340255764,0.24573560767590616,1.0
25%,0.7967542503863988,0.7967542503863988,-0.4091331655864636,0.24546618486867094,-0.47692398222847887,-0.3053033611068252,-0.28093888059797384,0.4150017247505286,1.0
50%,0.8004639177724291,0.8004639177724291,-0.37987675642046426,0.27386840846566063,-0.42317064245989355,-0.2688257555046103,-0.27653160955640577,0.44170144280538304,1.0
75%,0.8079598145285934,0.8079598145285934,-0.33725316584081433,0.3188672229275456,-0.3615060463944116,-0.21478487636176907,-0.2526765443821505,0.4692945822840962,1.0
max,0.8145285935085008,0.8145285935085008,-0.3132243487506645,0.39435135690789475,-0.30827067669172936,-0.192864846542586,-0.21136139358154282,0.5803249097472925,1.0
