accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,classifier,seed
0.867,0.867,-0.5630081300813008,0.24932249322493225,-0.16141267005634186,-0.2157390806201105,-0.20798556430446197,0.14238845144356954,DT,1
0.862,0.862,-0.5120940483761935,0.30092883314312546,-0.16861419604056005,-0.171380630548358,-0.22755355915233347,0.20644042605895466,DT,1
0.828,0.828,-0.511392932058734,0.3134337983962852,-0.07319341460349371,-0.215292758725071,-0.2735271859934303,0.15082872928176794,DT,1
0.859,0.859,-0.5306414214832346,0.2880560928433269,-0.11167156013952673,-0.20526768853949162,-0.2014592013015058,0.10923423423423423,DT,1
0.853,0.853,-0.5195112968567357,0.30826714993870263,-0.06628029504741828,-0.18053986532254002,-0.2488113138311714,0.16809024979854956,DT,1
0.879,0.879,-0.5789288231148696,0.2507979936160511,-0.1338244321669736,-0.21966214728606573,-0.175188708350473,0.1123529411764706,DT,1
0.855,0.855,-0.5797085789522128,0.25984988222550365,-0.21671652954375464,-0.2648593305203607,-0.2255437814948136,0.16218116087567785,DT,1
0.849,0.849,-0.6020833333333333,0.22311827956989247,-0.20067571874800783,-0.290682699193779,-0.20334565422383988,0.14487727585279084,DT,1
0.831,0.831,-0.5695300123217744,0.2556935817805383,-0.14920634920634923,-0.29251505199781064,-0.24086340034615894,0.07142857142857142,DT,1
0.837,0.837,-0.5260964175426807,0.29946843075218643,-0.1169053169053168,-0.23373363294623134,-0.23892925075639027,0.10216938234179615,DT,1
0.897,0.897,-0.5872063248191537,0.22317496612466126,-0.17960698089872207,-0.20543069447958773,-0.13381441388830023,0.07068900602409639,LR,1
0.913,0.913,-0.5541142164568659,0.25970340681362725,-0.1583051665861902,-0.15339500753551935,-0.11372530572469024,0.07535395189003435,LR,1
0.901,0.901,-0.5569246289090648,0.26648951314415864,-0.05363830589418128,-0.17026369942194014,-0.1271810506566604,0.00278820095893266,LR,1
0.914,0.914,-0.5688896364197011,0.2593700959818985,-0.16886245577053383,-0.18166227825869768,-0.0854936948576192,0.07717268992227774,LR,1
0.887,0.887,-0.5673247826295815,0.26474708171206224,-0.09502107481559541,-0.19667401251362315,-0.1601548555191587,0.07847619047619046,LR,1
0.914,0.914,-0.5841021205714652,0.23386063317997524,-0.1127574083375188,-0.17433679671111896,-0.10389141217088953,0.032844350182632265,LR,1
0.904,0.904,-0.614473405128082,0.24880626223091976,-0.14145474943904257,-0.23542650572460408,-0.10950819337055288,0.037115384615384606,LR,1
0.902,0.902,-0.6201923076923077,0.2076167076167076,-0.15190922419838082,-0.23337647324085145,-0.08407781334079047,0.033453033453033465,LR,1
0.884,0.884,-0.611512057736314,0.22142536978933214,-0.21798941798941807,-0.2718299580368546,-0.11641767933742157,0.019329896907216496,LR,1
0.879,0.879,-0.586113377814045,0.24749637937941024,-0.21343101343101345,-0.2550094699700999,-0.12816085424470927,0.04608908780903667,LR,1
0.893,0.893,-0.5838454644388964,0.2048431744371063,-0.22709907929091655,-0.2129550812071711,-0.13369345653104645,0.06006811100644882,KN,1
0.898,0.898,-0.5321501286005145,0.2695692755373761,-0.15033800096571703,-0.1455652708791289,-0.15385924311308918,0.10299133351970924,KN,1
0.879,0.879,-0.536348497221822,0.2739126193598734,-0.08128691717984171,-0.17668059765736296,-0.17520505630842825,0.057611956288836516,KN,1
0.911,0.911,-0.5411575781603534,0.2574457095129242,-0.17704333860322718,-0.15192545128159135,-0.11347595932568788,0.08751171508903466,KN,1
0.883,0.883,-0.5342908840530975,0.2746777384083647,-0.07723919915700739,-0.15885745484961838,-0.18694342068716133,0.0945423291792007,KN,1
0.894,0.894,-0.5714491639438786,0.23384655028022933,-0.13563814945030417,-0.19037676627682876,-0.1459674826353039,0.06137273007079101,KN,1
0.9,0.9,-0.6176829585519391,0.22947202364311672,-0.19348354525056088,-0.2465087133415571,-0.10796157828226183,0.027735562310030396,KN,1
0.884,0.884,-0.621474358974359,0.19005847953216373,-0.2391789379741187,-0.27575188428489167,-0.11544879635088526,0.06290726817042608,KN,1
0.872,0.872,-0.5750268038597558,0.23018091840997462,-0.17566137566137574,-0.2389975286527011,-0.1546012745223329,0.011961498925334074,KN,1
0.867,0.867,-0.546304740875854,0.25678867230439373,-0.1889665889665889,-0.217136232096862,-0.16817108505978007,0.05950527590382286,KN,1
