,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8447999999999999,0.8447999999999999,-0.005285314921064594,0.9883508394507945,-0.009080654129872356,-0.0005460650181676206,-0.00613064963740039,0.014828452000105925,1.0
std,0.010075272259900042,0.010075272259900042,0.023953338189900877,0.057219230766228195,0.03912560994973811,0.01973837426076311,0.022425207946098865,0.031118795517400637,0.0
min,0.826,0.826,-0.05785256410256412,0.8656994047619048,-0.07720889224762262,-0.031848202740181186,-0.04576201019029626,-0.035145888594164454,1.0
25%,0.8422499999999999,0.8422499999999999,-0.007575360001843279,0.9816468954444961,-0.02631849539345943,-0.004207060902017749,-0.01601273506367095,-0.006078118582409208,1.0
50%,0.845,0.845,0.0006649018327197498,1.00174885760447,-0.0004567293219522317,3.9181918092306284e-05,-0.007661898958429725,0.005416323019483679,1.0
75%,0.847,0.847,0.006675608544576342,1.0157927322941234,0.017490850511643702,0.00995975124257548,0.009100789750920584,0.043297052861003146,1.0
max,0.866,0.866,0.025507998270644205,1.065591995553085,0.03453144078144077,0.03401095506995793,0.03258379184630278,0.056938159879336356,1.0
