,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8549000000000001,0.8549000000000001,-0.13562137882922923,0.7190146827450055,-0.015795204005902296,-0.030413991566991892,-0.04969872651485448,0.022501725344267462,1.0
std,0.009573690801125535,0.009573690801125535,0.021187641598256028,0.038379880506591704,0.04068150070650862,0.02311248748476724,0.02163362522898154,0.03602307594526328,0.0
min,0.839,0.839,-0.1863447453789815,0.6324459943509065,-0.07320219966159058,-0.0686556761194021,-0.07243858437555427,-0.024025812856788287,1.0
25%,0.8505,0.8505,-0.14197022753243338,0.7073975925260511,-0.04634766486341316,-0.034717584118602915,-0.06470305933483668,-0.0037991402159817944,1.0
50%,0.856,0.856,-0.1331708088465899,0.7242477796406337,-0.012976664305461627,-0.028148941438840832,-0.059840979387582746,0.015101516779893659,1.0
75%,0.861,0.861,-0.1264255082197471,0.7373570271751502,0.0075348109598182,-0.014127676171968324,-0.03725264966762806,0.03799300309193099,1.0
max,0.87,0.87,-0.10988615074218183,0.7717749176893146,0.0589367381992012,0.001996571706597769,-0.01182896701575871,0.0938076416337286,1.0
