,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6639,0.6639,-0.484309662440392,0.01057935635560431,-0.5963305328303347,-0.4593474801796808,-0.22586600082461783,0.20458015318369682,1.0
std,0.010712920547948951,0.010712920547948951,0.015429625042419985,0.008076085001100857,0.021642078565077855,0.014566052169037856,0.1743832004855048,0.36172592359497835,0.0
min,0.641,0.641,-0.5115115716006546,0.0,-0.631768953068592,-0.479448339302998,-0.44347580861982305,-0.3244444444444444,1.0
25%,0.6605000000000001,0.6605000000000001,-0.4916636989553656,0.00418104189975171,-0.6069772653194264,-0.4684469085391035,-0.38019364107424897,0.026455026455026454,1.0
50%,0.6635,0.6635,-0.4889338445377579,0.009550097606233592,-0.5964891948414082,-0.46171461106754996,-0.2293894642372206,0.17966533185960973,1.0
75%,0.669,0.669,-0.47481916606493285,0.015468137850096889,-0.5826545362037824,-0.44964947918146025,-0.1146312839601242,0.390963652455521,1.0
max,0.679,0.679,-0.4614657891787161,0.024809160305343515,-0.5607539226942212,-0.4371915614116576,0.08876943517720215,0.7355371900826446,1.0
