,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.6827,0.6827,-0.503978005501407,0.218440487081353,-0.5705551650458268,-0.4430488862579035,-0.534409444922416,0.043063109056927965,1.0
std,0.057014715449415145,0.057014715449415145,0.29892664109831113,0.353506330665778,0.2912251494392793,0.31923544872264475,0.06157783445330992,0.3962061685087166,0.0
min,0.584,0.584,-0.8704453441295547,0.0,-0.9171270718232044,-0.8379734085414987,-0.6094399549050712,-0.2660332541567696,1.0
25%,0.6405000000000001,0.6405000000000001,-0.7898379022066686,0.0,-0.846918193506911,-0.7503797630689182,-0.6003837774018874,-0.2276394977338584,1.0
50%,0.6964999999999999,0.6964999999999999,-0.48056277882482046,0.0,-0.5728706743650704,-0.4108535201297146,-0.5029610326109963,-0.16381218038121803,1.0
75%,0.731,0.731,-0.24237684672572402,0.49716084656933957,-0.30414773394141614,-0.14885640924446217,-0.49229978193988666,0.4159282636901097,1.0
max,0.75,0.75,-0.0955128205128205,0.8104325699745547,-0.17142857142857143,-0.04194041252864783,-0.4548937797303934,0.645856052344602,1.0
