,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.7379,0.7379,-0.005725738305669248,0.9905145577850749,-0.003137356308555772,-0.002377592656127142,-0.005216449417173909,0.006197824424755244,1.0
std,0.005989806155275631,0.005989806155275631,0.039359559873716254,0.08780842746921257,0.0454247506733907,0.03677388732630884,0.0329345426851484,0.05539724050775982,0.0
min,0.727,0.727,-0.07440801347852366,0.851487679220416,-0.06910103785103783,-0.05660421845411083,-0.042960431803180266,-0.08412116534825387,1.0
25%,0.734,0.734,-0.02374183998799788,0.9482030082873363,-0.027125357929249888,-0.022244349909157655,-0.026308399455115452,-0.03975107976118801,1.0
50%,0.739,0.739,-0.0077817091227305735,0.9823265477884984,-0.010508189623033903,-0.007117925792046988,-0.020297559636572496,0.017476768592516678,1.0
75%,0.743,0.743,0.008866716064302727,1.0183984780527362,0.012100447806739134,0.016949458205012674,0.01572017566879836,0.05005287448961217,1.0
max,0.745,0.745,0.06925797314813331,1.167712934976362,0.10043676135946566,0.06665694901067255,0.04909083140806002,0.07078260869565217,1.0
