,accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,seed
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.8963314935320605,0.8963314935320605,-0.6289215217702211,0.14092580533239504,-0.1622168055630368,-0.20338875424424224,-0.12349340124935056,0.05349836039533692,1.0
std,0.01007202152004757,0.01007202152004757,0.028472560208438847,0.02429602778662031,0.10157540192332472,0.051409564305290346,0.055707508775388354,0.1055841584326894,0.0
min,0.8848728246318608,0.8848728246318608,-0.6711585801635829,0.1039027131330909,-0.3298450805376013,-0.2880098338313217,-0.20864128043585783,-0.10863509749303621,1.0
25%,0.8882195448460509,0.8882195448460509,-0.6504917691009386,0.12464462610677654,-0.2164533902070559,-0.22597642018800804,-0.16166142982803314,-0.027142330296316398,1.0
50%,0.8956530220704566,0.8956530220704566,-0.6271102100355015,0.13772110745705796,-0.1317888638145996,-0.20220128267873233,-0.13479294704881817,0.0988681329404639,1.0
75%,0.902072192513369,0.902072192513369,-0.6073260942481794,0.15474532046716852,-0.09545965203706944,-0.16214902709673296,-0.06965004779906105,0.11757405324334458,1.0
max,0.9131016042780749,0.9131016042780749,-0.5909248215306115,0.17863095837388548,-0.05117307038422303,-0.13858243122494324,-0.050249316412336834,0.19880495091762698,1.0
